package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2026-04-22 13:47:41.454694,human,UL,2024-09-11
BiasedUrn,2.0.12,2026-04-22 13:47:41.454694,human,UL,2024-05-11
CDSim,0.1.2,2026-04-22 13:47:41.454694,inspect,NA,2026-04-22 12:41:00
DFA,1.0.0,2026-04-22 13:47:41.454694,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2026-04-22 13:47:41.454694,human,UL,2024-02-22
EpiNow2,1.3.3,2026-04-22 13:47:41.454694,human,UL,2022-11-01
FD,1.0-12.4,2026-04-22 13:47:41.454694,waiting,NA,2026-04-20 21:04:00
FLAG,0.1,2026-04-22 13:47:41.454694,human,UL,2025-03-31
FWDselect,2.1.1,2026-04-22 13:47:41.454694,waiting,NA,2026-04-22 12:51:00
INLAtools,0.1.3,2026-04-22 13:47:41.454694,waiting,NA,2026-04-21 08:07:00
JRF,0.1-4,2026-04-22 13:47:41.454694,human,UL,2016-10-25
LogicForest,2.1.0,2026-04-22 13:47:41.454694,human,UL,2024-03-08
LogicForest,2.1.1,2026-04-22 13:47:41.454694,human,UL,2024-03-12
NRMSampling,0.2.2,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 06:39:00
OdysseusCharacterizationModule,0.0.1,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 09:32:00
ParamANOVA,0.1.4,2026-04-22 13:47:41.454694,waiting,NA,2026-04-17 11:23:00
Rfast,2.0.8,2026-04-22 13:47:41.454694,human,UL,2023-06-25
RobustFlow,0.1.1,2026-04-22 13:47:41.454694,waiting,NA,2026-04-22 00:31:00
SubgrpID,0.11,2026-04-22 13:47:41.454694,human,UL,2024-01-17
TreatmentPatterns,2.6.8,2026-04-22 13:47:41.454694,human,UL,2024-08-23
VFP,1.4.3,2026-04-22 13:47:41.454694,human,UL,2025-01-23
VIGoR,1.1.4,2026-04-22 13:47:41.454694,human,UL,2024-05-28
adbcpostgresql,0.8.0,2026-04-22 13:47:41.454694,human,UL,2023-11-10
animint2,2023.3.10,2026-04-22 13:47:41.454694,human,UL,2023-03-12
backtestGraphics,0.1.6,2026-04-22 13:47:41.454694,human,UL,2024-12-20
blockcluster,4.5.5,2026-04-22 13:47:41.454694,human,UL,2024-02-23
cargo,0.3.12,2026-04-22 13:47:41.454694,human,UL,2022-09-28
cgalMeshes,2.2.0,2026-04-22 13:47:41.454694,human,UL,2023-06-24
climate,1.1.0,2026-04-22 13:47:41.454694,human,UL,2022-10-12
clpAPI,1.3.2,2026-04-22 13:47:41.454694,human,UL,2022-10-21
coala,0.7.1,2026-04-22 13:47:41.454694,human,UL,2022-12-30
connections,0.1.1,2026-04-22 13:47:41.454694,human,UL,2023-12-16
cplexAPI,1.5.1,2026-04-22 13:47:41.454694,human,UL,2022-10-21
diversedata,1.0.1,2026-04-22 13:47:41.454694,human,UL,2025-09-23
dodgr,0.2.21,2026-04-22 13:47:41.454694,human,UL,2023-06-01
dynasim,1.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 08:03:00
ebdm,3.0.1,2026-04-22 13:47:41.454694,waiting,NA,2026-04-21 13:37:00
et.nwfva,0.1.1,2026-04-22 13:47:41.454694,human,UL,2022-11-22
evalHTE,0.1.0,2026-04-22 13:47:41.454694,human,UL,2026-01-18 03:19:00
evenBreak,1.0,2026-04-22 13:47:41.454694,human,UL,2024-10-07
extraDistr,1.10.0.3,2026-04-22 13:47:41.454694,recheck,NA,2026-04-22 12:57:00
factorana,1.2.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 12:45:00
factset.protobuf.stachextensions,1.0.2,2026-04-22 13:47:41.454694,human,UL,2022-11-18
finlabR,1.0.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 08:49:00
fracARMA,0.1.0,2026-04-22 13:47:41.454694,human,UL,2025-02-13
fritools,4.0.0,2026-04-22 13:47:41.454694,human,UL,2022-10-12
gdalBindings,0.1.23,2026-04-22 13:47:41.454694,human,UL,2024-04-22
gdalraster,1.0.0,2026-04-22 13:47:41.454694,human,UL,2023-05-05
gek,1.2.0,2026-04-22 13:47:41.454694,human,UL,2025-09-04
ggguides,1.1.5,2026-04-22 13:47:41.454694,pretest,NA,2026-04-22 13:38:00
ggmlR,0.7.6,2026-04-22 13:47:41.454694,waiting,NA,2026-04-21 12:32:00
gifski,1.12.0-2,2026-04-22 13:47:41.454694,human,UL,2023-08-09
harmony,2.0.2,2026-04-22 13:47:41.454694,waiting,NA,2026-04-21 18:36:00
imanr,1.0.2,2026-04-22 13:47:41.454694,human,UL,2024-06-19
ivcheck,0.1.1,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 08:33:00
lfebd3,0.1.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 09:35:00
llmclean,0.1.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 06:24:00
lnmixsurv,3.1.3,2026-04-22 13:47:41.454694,human,UL,2024-08-23
luajr,0.1.6,2026-04-22 13:47:41.454694,human,UL,2024-02-23
mdbplyr,0.3.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 08:56:00
mdsdt,1.3,2026-04-22 13:47:41.454694,human,UL,2023-10-15
modelscompete4,0.2.5,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 11:19:00
moderate.mediation,0.0.7,2026-04-22 13:47:41.454694,human,UL,2023-11-27
nowcastr,0.2.1,2026-04-22 13:47:41.454694,inspect,NA,2026-04-22 13:03:00
npfseir,0.2.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 06:50:00
orthanc,0.0.1,2026-04-22 13:47:41.454694,human,UL,2026-02-20 00:46:00
palettephines,0.1.2,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 10:53:00
pan,1.9,2026-04-22 13:47:41.454694,human,UL,2024-07-26
peticontrast,0.1.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 12:51:00
pretest,0.2,2026-04-22 13:47:41.454694,human,UL,2023-10-16
processx,3.9.0,2026-04-22 13:47:41.454694,recheck,NA,2026-04-22 12:56:00
rCoreGage,1.0.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 10:55:00
rDataRecon,1.0.0,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 12:48:00
randompack,0.1.3,2026-04-22 13:47:41.454694,newbies,NA,2026-04-22 11:59:00
reformulas,0.4.5,2026-04-22 13:47:41.454694,waiting,NA,2026-04-21 18:34:00
