package,version,snapshot_time,folder,subfolder,submission_time
ahaz,1.15,2022-05-12 23:18:30,waiting,NA,2022-05-12 18:10:00
AHMbook,0.2.6,2022-05-12 23:18:30,waiting,NA,2022-05-06 02:00:00
bbknnR,1.0.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 05:39:00
bumbl,1.0.2,2022-05-12 23:18:30,inspect,NA,2022-05-12 23:06:00
CausCor,0.1.1,2022-05-12 23:18:30,newbies,NA,2022-05-12 04:22:00
CDM,8.1-12,2022-05-12 23:18:30,inspect,NA,2022-05-12 13:54:00
CEOdata,1.2.0,2022-05-12 23:18:30,newbies,NA,2022-05-11 14:54:00
circularEV,0.1.1,2022-05-12 23:18:30,waiting,NA,2022-05-02 21:41:00
COMIX,0.1.6,2022-05-12 23:18:30,inspect,NA,2022-05-12 19:58:00
copyseparator,1.0.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 18:26:00
DanielBiostatistics10th,0.1.2,2022-05-12 23:18:30,waiting,NA,2022-05-12 15:07:00
declared,0.16,2022-05-12 23:18:30,inspect,NA,2022-05-12 21:58:00
deeptime,0.2.2,2022-05-12 23:18:30,inspect,NA,2022-05-11 22:55:00
diceR,1.2.0,2022-05-12 23:18:30,inspect,NA,2022-05-11 21:24:00
DrDimont,0.1.2,2022-05-12 23:18:30,newbies,NA,2022-05-12 21:42:00
dsims,0.2.3,2022-05-12 23:18:30,waiting,NA,2022-05-05 13:12:00
EMLI,0.1.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 22:40:00
epm,1.0.0,2022-05-12 23:18:30,inspect,NA,2022-05-11 20:00:00
europeanaR,0.1.0,2022-05-12 23:18:30,newbies,NA,2022-05-11 23:35:00
gap,1.2.3-5,2022-05-12 23:18:30,waiting,NA,2022-05-09 23:29:00
geepack,1.3.4,2022-05-12 23:18:30,waiting,NA,2022-05-03 08:54:00
geomaroc,0.1.1,2022-05-12 23:18:30,waiting,NA,2022-05-11 17:05:00
geosptdb,1.0-1,2022-05-12 23:18:30,inspect,NA,2022-05-12 16:57:00
ggbraid,0.2.2,2022-05-12 23:18:30,newbies,NA,2022-05-12 06:14:00
grwat,0.0.1,2022-05-12 23:18:30,newbies,NA,2022-05-12 13:15:00
insight,0.17.1,2022-05-12 23:18:30,waiting,NA,2022-05-04 09:39:00
jgsbook,1.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 12:10:00
lba,2.4.5,2022-05-12 23:18:30,publish,NA,2022-05-12 20:45:00
linea,0.0.1,2022-05-12 23:18:30,newbies,NA,2022-05-12 07:49:00
linelist,0.0.1,2022-05-12 23:18:30,newbies,NA,2022-05-12 16:25:00
metaplus,1.0-4,2022-05-12 23:18:30,newbies,NA,2022-05-12 04:09:00
mlr3misc,0.11.0,2022-05-12 23:18:30,waiting,NA,2022-04-28 21:03:00
moderndive,0.5.4,2022-05-12 23:18:30,inspect,NA,2022-05-12 21:52:00
molaR,5.0,2022-05-12 23:18:30,inspect,NA,2022-05-12 16:27:00
mpathsenser,1.0.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 12:02:00
NiLeDAM,0.2,2022-05-12 23:18:30,newbies,NA,2022-05-12 12:31:00
nlmixr2extra,2.0.6,2022-05-12 23:18:30,inspect,NA,2022-05-12 17:26:00
NovelDistns,0.1.0,2022-05-12 23:18:30,inspect,NA,2022-05-11 20:46:00
ouch,2.18,2022-05-12 23:18:30,inspect,NA,2022-05-11 19:38:00
PALMO,0.1.0,2022-05-12 23:18:30,newbies,NA,2022-05-11 18:52:00
pepe,1.2.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 16:26:00
pheno,1.7-0,2022-05-12 23:18:30,waiting,NA,2022-05-12 16:08:00
PVplr,0.1.1,2022-05-12 23:18:30,waiting,NA,2022-05-09 16:09:00
qbr,1.0.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 20:14:00
RandomFields,3.3.18,2022-05-12 23:18:30,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-05-12 23:18:30,human,UL,2022-05-04 20:06:00
raster,3.5-18,2022-05-12 23:18:30,waiting,NA,2022-04-13 18:00:00
rdataretriever,3.1.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 05:20:00
Renvlp,3.1,2022-05-12 23:18:30,waiting,NA,2022-05-11 16:37:00
repoRter.nih,0.1.3,2022-05-12 23:18:30,newbies,NA,2022-05-12 09:29:00
rgl,0.108.3.2,2022-05-12 23:18:30,pending,NA,2022-05-09 22:05:00
riAFTBART,0.3.1,2022-05-12 23:18:30,waiting,NA,2022-05-04 21:36:00
RNeXML,2.4.7,2022-05-12 23:18:30,inspect,NA,2022-05-11 23:04:00
rolog,0.9.4,2022-05-12 23:18:30,pending,NA,2022-05-12 21:29:00
roxygen2,7.2.0,2022-05-12 23:18:30,waiting,NA,2022-05-12 22:57:00
rvHPDT,4.0,2022-05-12 23:18:30,inspect,NA,2022-05-12 16:11:00
sboost,0.1.2,2022-05-12 23:18:30,pending,NA,2022-05-12 20:17:00
shinybrowser,1.0.0,2022-05-12 23:18:30,newbies,NA,2022-05-11 20:03:00
subscreen,3.0.7,2022-05-12 23:18:30,inspect,NA,2022-05-12 11:05:00
terminaldigits,0.1.0,2022-05-12 23:18:30,inspect,NA,2022-05-12 09:06:00
tkImgR,0.0.5,2022-05-12 23:18:30,pending,NA,2022-05-11 12:28:00
ToxicR,22.5,2022-05-12 23:18:30,newbies,NA,2022-05-12 15:39:00
unmarked,1.2.5,2022-05-12 23:18:30,inspect,NA,2022-05-11 13:37:00
urlshorteneR,1.5.4,2022-05-12 23:18:30,waiting,NA,2022-05-09 19:30:00
webshot2,0.1.0,2022-05-12 23:18:30,newbies,NA,2022-05-12 19:04:00
winRatioAnalysis,0.1.2,2022-05-12 23:18:30,waiting,NA,2022-05-02 15:33:00
ycevo,0.1.0,2022-05-12 23:18:30,inspect,NA,2022-05-12 08:38:00
