package,version,snapshot_time,folder,subfolder,submission_time
adace,1.0.1,2022-03-21 22:16:15,newbies,NA,2022-03-21 19:25:00
AMR,1.8.1,2022-03-21 22:16:15,waiting,NA,2022-03-16 18:23:00
BigVAR,1.1.0,2022-03-21 22:16:15,inspect,NA,2022-03-21 16:58:00
BRACoD.R,0.0.2.0,2022-03-21 22:16:15,waiting,NA,2022-03-17 14:31:00
ConnectednessApproach,1.0.0,2022-03-21 22:16:15,inspect,NA,2022-03-21 19:52:00
cplots,0.5-0,2022-03-21 22:16:15,pretest,NA,2022-03-21 21:13:00
distr6,1.6.8,2022-03-21 22:16:15,inspect,NA,2022-03-21 21:00:00
FDRestimation,1.0.1,2022-03-21 22:16:15,inspect,NA,2022-03-21 19:38:00
FlywayNet,0.1.1,2022-03-21 22:16:15,waiting,NA,2022-03-14 16:25:00
hash,2.2.6.2,2022-03-21 22:16:15,waiting,NA,2022-03-21 15:34:00
interactionR,0.1.5,2022-03-21 22:16:15,waiting,NA,2022-03-20 16:29:00
limonaid,0.1.3,2022-03-21 22:16:15,newbies,NA,2022-03-21 20:30:00
lqr,4.1,2022-03-21 22:16:15,inspect,NA,2022-03-21 19:12:00
modulr,0.8.0,2022-03-21 22:16:15,newbies,NA,2022-03-21 18:05:00
RGCxGC,1.1-2.1,2022-03-21 22:16:15,inspect,NA,2022-03-21 19:10:00
SheetReader,1.0,2022-03-21 22:16:15,newbies,NA,2022-03-21 18:19:00
spldv,0.1.0,2022-03-21 22:16:15,inspect,NA,2022-03-21 19:25:00
TreeSearch,1.1.1,2022-03-21 22:16:15,inspect,NA,2022-03-21 16:10:00
