package,version,snapshot_time,folder,subfolder,submission_time
AirMonitor,0.2.2,2022-03-31 05:32:11,inspect,NA,2022-03-30 23:41:00
baRcodeR,0.1.7,2022-03-31 05:32:11,pretest,NA,2022-03-31 02:29:00
bayestestR,0.12.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 01:22:00
bbotk,0.5.2,2022-03-31 05:32:11,waiting,NA,2022-03-28 07:59:00
broom.mixed,0.2.9.4,2022-03-31 05:32:11,pending,NA,2022-03-30 14:38:00
crs,0.15-34,2022-03-31 05:32:11,recheck,NA,2022-03-30 22:30:00
doFuture,0.12.1,2022-03-31 05:32:11,pretest,NA,2022-03-31 02:27:00
dsims,0.2.2,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:48:00
elbird,0.1.1,2022-03-31 05:32:11,pretest,NA,2022-03-31 02:16:00
Evacluster,0.1.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 01:18:00
FitCarma2,1.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 02:06:00
FlywayNet,0.1.1,2022-03-31 05:32:11,waiting,NA,2022-03-14 17:25:00
funspotr,0.0.1,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:35:00
ggcorset,0.1.0,2022-03-31 05:32:11,newbies,NA,2022-03-30 20:20:00
hesim,0.5.2,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:44:00
iAR,1.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 02:07:00
igraph,1.3.0,2022-03-31 05:32:11,recheck,NA,2022-03-30 19:47:00
investr,1.4.2,2022-03-31 05:32:11,newbies,NA,2022-03-30 19:27:00
JLPM,1.0.1,2022-03-31 05:32:11,newbies,NA,2022-03-30 14:12:00
KODAMA,1.9,2022-03-31 05:32:11,inspect,NA,2022-03-29 13:49:00
manydata,0.7.2,2022-03-31 05:32:11,newbies,NA,2022-03-30 23:38:00
MLVSBM,0.2.3,2022-03-31 05:32:11,waiting,NA,2022-03-30 09:19:00
modelbased,0.8.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 01:15:00
npreg,1.0-8,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:56:00
objectSignals,0.10.3,2022-03-31 05:32:11,waiting,NA,2022-03-30 16:41:00
picker,0.2.6,2022-03-31 05:32:11,newbies,NA,2022-03-30 17:31:00
polyreg,0.8.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:55:00
RandomFieldsUtils,1.2.3,2022-03-31 05:32:11,inspect,NA,2022-03-30 19:34:00
RcppAlgos,2.5.3,2022-03-31 05:32:11,waiting,NA,2022-03-30 13:54:00
rstantools,2.2.0,2022-03-31 05:32:11,waiting,NA,2022-03-23 20:18:00
sedproxy,0.7.3,2022-03-31 05:32:11,newbies,NA,2022-03-30 16:00:00
sinew,0.4.0,2022-03-31 05:32:11,waiting,NA,2022-03-27 20:02:00
SpatialGEV,1.0.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:13:00
spatstat.core,2.4-1,2022-03-31 05:32:11,pretest,NA,2022-03-31 01:21:00
SPCompute,1.0.1,2022-03-31 05:32:11,pretest,NA,2022-03-31 01:09:00
speedycode,0.3.0,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:47:00
stratamatch,0.1.9,2022-03-31 05:32:11,pretest,NA,2022-03-31 00:21:00
texPreview,2.0.0,2022-03-31 05:32:11,waiting,NA,2022-03-29 01:00:00
tippy,1.0.0,2022-03-31 05:32:11,waiting,NA,2022-03-26 17:50:00
xrf,0.2.1,2022-03-31 05:32:11,inspect,NA,2022-03-30 23:10:00
ZetaSuite,1.0.0,2022-03-31 05:32:11,newbies,NA,2022-03-30 20:09:00
