package,version,snapshot_time,folder,subfolder,submission_time
BayesPPD,1.0.5,2022-04-14 13:18:33,pending,NA,2022-04-13 18:06:00
BigDataStatMeth,0.99.34,2022-04-14 13:18:33,pending,NA,2022-04-13 11:10:00
bipartite,2.17,2022-04-14 13:18:33,waiting,NA,2022-04-12 15:54:00
bmemLavaan,0.4,2022-04-14 13:18:33,newbies,NA,2022-04-13 19:36:00
broom.mixed,0.2.9.4,2022-04-14 13:18:33,pending,NA,2022-03-30 14:38:00
crossnma,1.0.1,2022-04-14 13:18:33,newbies,NA,2022-04-13 16:37:00
CryptRndTest,1.2.5,2022-04-14 13:18:33,inspect,NA,2022-04-14 02:36:00
duckdb,0.3.3,2022-04-14 13:18:33,waiting,NA,2022-04-11 17:43:00
EcoTroph,1.6.2,2022-04-14 13:18:33,waiting,NA,2022-04-14 09:40:00
FlywayNet,0.1.1,2022-04-14 13:18:33,waiting,NA,2022-03-14 17:25:00
forceR,1.0.10,2022-04-14 13:18:33,newbies,NA,2022-04-13 14:42:00
GPArotation,2022.4-1,2022-04-14 13:18:33,waiting,NA,2022-04-03 14:45:00
hutilscpp,0.9.1,2022-04-14 13:18:33,pending,NA,2022-04-13 05:43:00
iAR,1.0.1,2022-04-14 13:18:33,pending,NA,2022-04-13 20:30:00
Matching,4.10-2,2022-04-14 13:18:33,inspect,NA,2022-04-14 02:20:00
Matching,4.9-18,2022-04-14 13:18:33,waiting,NA,2022-04-12 19:43:00
Matching,4.9-19,2022-04-14 13:18:33,pending,NA,2022-04-13 13:36:00
mod2rm,0.0.1,2022-04-14 13:18:33,newbies,NA,2022-04-13 15:31:00
modelsummary,0.10.0,2022-04-14 13:18:33,waiting,NA,2022-04-07 11:16:00
mskcc.oncotree,0.1.0,2022-04-14 13:18:33,publish,NA,2022-04-01 19:21:00
nls2,0.3-1,2022-04-14 13:18:33,waiting,NA,2022-04-03 20:41:00
phenmod,1.2-7,2022-04-14 13:18:33,inspect,NA,2022-04-14 10:49:00
poolfstat,2.1.0,2022-04-14 13:18:33,pending,NA,2022-04-13 12:16:00
psychotree,0.16-0,2022-04-14 13:18:33,waiting,NA,2022-04-07 02:09:00
quantreg,5.92,2022-04-14 13:18:33,waiting,NA,2022-04-11 16:16:00
raster,3.5-18,2022-04-14 13:18:33,pending,NA,2022-04-13 16:00:00
reReg,1.4.3,2022-04-14 13:18:33,pending,NA,2022-04-13 13:07:00
rjags,4-13,2022-04-14 13:18:33,waiting,NA,2022-04-12 17:46:00
Rpolyhedra,0.5.0,2022-04-14 13:18:33,newbies,NA,2022-04-14 00:03:00
sfdep,0.1.0,2022-04-14 13:18:33,newbies,NA,2022-04-13 12:36:00
tglkmeans,0.3.4,2022-04-14 13:18:33,newbies,NA,2022-04-14 06:53:00
theft,0.3.9.3,2022-04-14 13:18:33,newbies,NA,2022-04-13 11:57:00
toRvik,1.0.1,2022-04-14 13:18:33,newbies,NA,2022-04-13 15:48:00
villager,1.1.1,2022-04-14 13:18:33,newbies,NA,2022-04-14 01:01:00
webshot,0.5.3,2022-04-14 13:18:33,waiting,NA,2022-04-12 17:32:00
wodds,0.1.0,2022-04-14 13:18:33,newbies,NA,2022-04-13 23:28:00
