package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2025-02-19 16:24:26,human,UL,2024-09-11 07:51:00
BiasedUrn,2.0.12,2025-02-19 16:24:26,human,UL,2024-05-11
DBCVindex,1.4,2025-02-19 16:24:26,waiting,NA,2025-02-19 10:04:00
DFA,1.0.0,2025-02-19 16:24:26,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2025-02-19 16:24:26,human,UL,2024-02-22
EpiNow2,1.3.3,2025-02-19 16:24:26,human,UL,2022-11-01
HGDMr,1.0.0,2025-02-19 16:24:26,newbies,NA,2025-02-19 16:10:00
HRTnomaly,25.2.18,2025-02-19 16:24:26,newbies,NA,2025-02-18 23:41:00
ILSAstats,0.3.3,2025-02-19 16:24:26,newbies,NA,2025-02-19 12:37:00
LogicForest,2.1.0,2025-02-19 16:24:26,human,UL,2024-03-08
LogicForest,2.1.1,2025-02-19 16:24:26,human,UL,2024-03-12
R2D2ordinal,1.0.0,2025-02-19 16:24:26,newbies,NA,2025-02-19 10:58:00
RcppPlanc,1.0.0,2025-02-19 16:24:26,human,UL,2024-02-23
Rfast,2.0.8,2025-02-19 16:24:26,human,UL,2023-06-25
RobPC,1.4,2025-02-19 16:24:26,newbies,NA,2025-02-18 21:59:00
SubgrpID,0.11,2025-02-19 16:24:26,human,UL,2024-01-17
TreatmentPatterns,2.6.8,2025-02-19 16:24:26,human,UL,2024-08-23 14:15:00
UAHDataScienceO,1.0.0,2025-02-19 16:24:26,newbies,NA,2025-02-18 17:22:00
VFP,1.4.3,2025-02-19 16:24:26,human,UL,2025-01-23 17:37:00
VIGoR,1.1.4,2025-02-19 16:24:26,human,UL,2024-05-28
adbcpostgresql,0.8.0,2025-02-19 16:24:26,human,UL,2023-11-10
animint2,2023.3.10,2025-02-19 16:24:26,human,UL,2023-03-12
backtestGraphics,0.1.6,2025-02-19 16:24:26,human,UL,2024-12-20 10:18:00
blockcluster,4.5.5,2025-02-19 16:24:26,human,UL,2024-02-23
cargo,0.3.12,2025-02-19 16:24:26,human,UL,2022-09-28
cgalMeshes,2.2.0,2025-02-19 16:24:26,human,UL,2023-06-24
climate,1.1.0,2025-02-19 16:24:26,human,UL,2022-10-12
clpAPI,1.3.2,2025-02-19 16:24:26,human,UL,2022-10-21
coala,0.7.1,2025-02-19 16:24:26,human,UL,2022-12-30
codelist,0.1.0,2025-02-19 16:24:26,newbies,NA,2025-02-19 16:15:00
connections,0.1.1,2025-02-19 16:24:26,human,UL,2023-12-15
cplexAPI,1.5.1,2025-02-19 16:24:26,human,UL,2022-10-21
dda,0.1.0,2025-02-19 16:24:26,newbies,NA,2025-02-18 19:24:00
dodgr,0.2.21,2025-02-19 16:24:26,human,UL,2023-06-01
duckdb,1.2.0,2025-02-19 16:24:26,waiting,NA,2025-02-14 19:29:00
et.nwfva,0.1.1,2025-02-19 16:24:26,human,UL,2022-11-22
evenBreak,1.0,2025-02-19 16:24:26,human,UL,2024-10-06 23:26:00
factset.protobuf.stachextensions,1.0.2,2025-02-19 16:24:26,human,UL,2022-11-18
fetwfe,0.4.3,2025-02-19 16:24:26,newbies,NA,2025-02-19 09:38:00
fracARMA,0.1.0,2025-02-19 16:24:26,human,UL,2025-02-13 14:24:00
fritools,4.0.0,2025-02-19 16:24:26,human,UL,2022-10-12
gaawr2,0.0.1,2025-02-19 16:24:26,newbies,NA,2025-02-18 17:19:00
gdalBindings,0.1.23,2025-02-19 16:24:26,human,UL,2024-04-22
gdalraster,1.0.0,2025-02-19 16:24:26,human,UL,2023-05-05
gifski,1.12.0-2,2025-02-19 16:24:26,human,UL,2023-08-09
gtsummary,2.1.0,2025-02-19 16:24:26,waiting,NA,2025-02-19 01:24:00
imanr,1.0.2,2025-02-19 16:24:26,human,UL,2024-06-19
jsonlite,1.9.0,2025-02-19 16:24:26,waiting,NA,2025-02-19 14:03:00
lnmixsurv,3.1.3,2025-02-19 16:24:26,human,UL,2024-08-23 12:10:00
luajr,0.1.6,2025-02-19 16:24:26,human,UL,2024-02-23
mdsdt,1.3,2025-02-19 16:24:26,human,UL,2023-10-15
mermboost,0.1.0,2025-02-19 16:24:26,newbies,NA,2025-02-19 13:43:00
moderate.mediation,0.0.7,2025-02-19 16:24:26,human,UL,2023-11-27
orcamentoBR,1.0.2,2025-02-19 16:24:26,newbies,NA,2025-02-18 21:52:00
pan,1.9,2025-02-19 16:24:26,human,UL,2024-07-26
pretest,0.2,2025-02-19 16:24:26,human,UL,2023-10-16
pseudorank,1.0.4,2025-02-19 16:24:26,newbies,NA,2025-02-18 18:03:00
sccore,1.0.3,2025-02-19 16:24:26,human,UL,2023-03-12
skewunit,1.0,2025-02-19 16:24:26,newbies,NA,2025-02-19 03:53:00
speakeasyR,0.1.2,2025-02-19 16:24:26,human,UL,2024-07-26
teal,0.16.0,2025-02-19 16:24:26,pending,NA,2025-02-18 22:53:00
tictoc,1.2,2025-02-19 16:24:26,human,UL,2024-02-22
tram,1.2-0,2025-02-19 16:24:26,human,UL,2024-11-14 17:34:00
traumar,1.0.0,2025-02-19 16:24:26,newbies,NA,2025-02-18 22:03:00
vistla,2.1.1,2025-02-19 16:24:26,pending,NA,2025-02-19 15:35:00
vivid,0.2.6,2025-02-19 16:24:26,human,UL,2023-04-03
xdvir,0.1-0,2025-02-19 16:24:26,newbies,NA,2025-02-19 00:03:00
