package,version,snapshot_time,folder,subfolder,submission_time
AMR,1.8.1,2022-03-22 21:20:57,waiting,NA,2022-03-16 18:23:00
animl,1.0.0,2022-03-22 21:20:57,newbies,NA,2022-03-21 21:55:00
audrex,2.0.1,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:29:00
bate,0.1.0,2022-03-22 21:20:57,inspect,NA,2022-03-22 20:07:00
bkmr,0.2.2,2022-03-22 21:20:57,newbies,NA,2022-03-22 17:44:00
BRACoD.R,0.0.2.0,2022-03-22 21:20:57,waiting,NA,2022-03-17 14:31:00
Canek,0.2.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 13:39:00
Compositional,5.5,2022-03-22 21:20:57,inspect,NA,2022-03-22 17:16:00
covid19us,0.1.8,2022-03-22 21:20:57,pending,NA,2022-03-21 21:53:00
DBR,1.2.2,2022-03-22 21:20:57,inspect,NA,2022-03-22 18:04:00
ddalpha,1.3.13,2022-03-22 21:20:57,inspect,NA,2022-03-22 18:26:00
ecpc,3.0,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:13:00
FlywayNet,0.1.1,2022-03-22 21:20:57,waiting,NA,2022-03-14 16:25:00
fstcore,0.9.12,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:03:00
gameR,0.0.1,2022-03-22 21:20:57,newbies,NA,2022-03-22 11:10:00
gdalcubes,0.6.1,2022-03-22 21:20:57,pending,NA,2022-03-22 14:26:00
hydroroute,0.1.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 16:22:00
leidenbase,0.1.10,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:28:00
Matrix,1.4-1,2022-03-22 21:20:57,waiting,NA,2022-03-22 11:29:00
MetaculR,0.2.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 02:45:00
mpt,0.8-0,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:04:00
mvpd,0.0.1,2022-03-22 21:20:57,newbies,NA,2022-03-22 01:19:00
officer,0.4.2,2022-03-22 21:20:57,waiting,NA,2022-03-22 16:10:00
Rfast2,0.1.3,2022-03-22 21:20:57,inspect,NA,2022-03-22 17:18:00
riskclustr,0.4.0,2022-03-22 21:20:57,inspect,NA,2022-03-22 16:50:00
RxODE,1.1.5,2022-03-22 21:20:57,inspect,NA,2022-03-22 15:54:00
saeHB.ZIB,0.1.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 08:42:00
scquantum,1.0.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 01:57:00
spnaf,0.1.0,2022-03-22 21:20:57,newbies,NA,2022-03-22 07:54:00
spreval,1.1.0,2022-03-22 21:20:57,inspect,NA,2022-03-22 18:05:00
svines,0.1.1,2022-03-22 21:20:57,newbies,NA,2022-03-21 22:13:00
timeseriesdb,1.0.0-1.1.2,2022-03-22 21:20:57,waiting,NA,2022-03-22 20:06:00
TreeDist,2.4.0,2022-03-22 21:20:57,waiting,NA,2022-03-22 14:10:00
