package,version,snapshot_time,folder,subfolder,submission_time
adana,1.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 14:02:00
amt,0.1.7,2022-02-23 08:18:35,waiting,NA,2022-02-22 19:55:00
BetterReg,0.1.0,2022-02-23 08:18:35,inspect,NA,2022-02-22 16:39:00
biomartr,1.0.2,2022-02-23 08:18:35,inspect,NA,2022-02-22 16:53:00
bodycomp,0.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 13:35:00
BoutrosLab.plotting.general,7.0.0,2022-02-23 08:18:35,waiting,NA,2022-02-17 13:59:00
cassowaryr,1.0.1,2022-02-23 08:18:35,waiting,NA,2022-02-02 04:14:00
cleaR,0.0.1,2022-02-23 08:18:35,newbies,NA,2022-02-22 15:33:00
contribution,0.2.1,2022-02-23 08:18:35,waiting,NA,2022-02-13 01:46:00
crosstable,0.4.1,2022-02-23 08:18:35,pending,NA,2022-02-19 23:30:00
crseEventStudy,1.2.2,2022-02-23 08:18:35,waiting,NA,2022-02-22 14:39:00
dados,0.1.0,2022-02-23 08:18:35,inspect,NA,2022-02-22 15:22:00
datavyur,1.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 13:16:00
EgoCor,0.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 13:21:00
eRTG3D,0.7.0,2022-02-23 08:18:35,inspect,NA,2022-02-22 20:00:00
FactorsR,1.5,2022-02-23 08:18:35,inspect,NA,2022-02-22 17:54:00
FAVAR,0.1.1,2022-02-23 08:18:35,waiting,NA,2022-02-17 00:50:00
geobr,1.6.6,2022-02-23 08:18:35,waiting,NA,2022-02-04 14:04:00
ggarchery,0.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 14:56:00
ggchangepoint,0.1.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 21:38:00
ggpattern,0.4.2,2022-02-23 08:18:35,newbies,NA,2022-02-22 18:29:00
glottospace,0.0.105,2022-02-23 08:18:35,newbies,NA,2022-02-22 15:05:00
jpstat,0.2.0,2022-02-23 08:18:35,pretest,NA,2022-02-23 04:23:00
ldbounds,2.0.0,2022-02-23 08:18:35,waiting,NA,2022-02-18 22:37:00
logmult,0.7.4,2022-02-23 08:18:35,inspect,NA,2022-02-22 17:14:00
LOMAR,0.2.0,2022-02-23 08:18:35,newbies,NA,2022-02-22 16:07:00
margaret,0.1.1,2022-02-23 08:18:35,inspect,NA,2022-02-22 15:14:00
mindicador,0.2,2022-02-23 08:18:35,inspect,NA,2022-02-22 19:58:00
MSclassifR,0.2.0,2022-02-23 08:18:35,waiting,NA,2022-02-22 16:54:00
multinma,0.4.2,2022-02-23 08:18:35,inspect,NA,2022-02-22 15:21:00
multinomineq,0.2.3,2022-02-23 08:18:35,inspect,NA,2022-02-22 14:31:00
