package,version,snapshot_time,folder,subfolder,submission_time
bbotk,0.5.2,2022-03-29 12:23:41,waiting,NA,2022-03-28 07:59:00
BigDataStatMeth,0.99.32,2022-03-29 12:23:41,pending,NA,2022-03-28 14:53:00
FlywayNet,0.1.1,2022-03-29 12:23:41,waiting,NA,2022-03-14 17:25:00
formatters,0.2.0,2022-03-29 12:23:41,newbies,NA,2022-03-28 22:50:00
LOGANTree,0.1.0,2022-03-29 12:23:41,newbies,NA,2022-03-28 21:05:00
magrittr,2.0.3,2022-03-29 12:23:41,recheck,NA,2022-03-29 09:36:00
mlr3proba,0.4.6,2022-03-29 12:23:41,pending,NA,2022-03-28 20:45:00
purrrlyr,0.0.8,2022-03-29 12:23:41,recheck,NA,2022-03-29 09:52:00
re2,0.1.2,2022-03-29 12:23:41,inspect,NA,2022-03-29 08:39:00
RGAN,0.1.1,2022-03-29 12:23:41,newbies,NA,2022-03-28 21:25:00
rstantools,2.2.0,2022-03-29 12:23:41,waiting,NA,2022-03-23 20:18:00
sedproxy,0.7.3,2022-03-29 12:23:41,pretest,NA,2022-03-29 10:14:00
sinew,0.4.0,2022-03-29 12:23:41,waiting,NA,2022-03-27 20:02:00
SKAT,2.2.4,2022-03-29 12:23:41,recheck,NA,2022-03-29 08:49:00
socialranking,0.1.0,2022-03-29 12:23:41,newbies,NA,2022-03-29 00:16:00
spFW,0.1.0,2022-03-29 12:23:41,newbies,NA,2022-03-29 07:43:00
TDA,1.8.7,2022-03-29 12:23:41,pending,NA,2022-03-29 07:25:00
texPreview,2.0.0,2022-03-29 12:23:41,waiting,NA,2022-03-29 01:00:00
tippy,1.0.0,2022-03-29 12:23:41,waiting,NA,2022-03-26 17:50:00
tuneR,1.4.0,2022-03-29 12:23:41,recheck,NA,2022-03-29 08:41:00
