package,version,snapshot_time,folder,subfolder,submission_time
adace,1.0.1,2022-03-22 10:20:15,newbies,NA,2022-03-21 19:25:00
AMR,1.8.1,2022-03-22 10:20:15,waiting,NA,2022-03-16 18:23:00
animl,1.0.0,2022-03-22 10:20:15,newbies,NA,2022-03-21 21:55:00
BRACoD.R,0.0.2.0,2022-03-22 10:20:15,waiting,NA,2022-03-17 14:31:00
ConnectednessApproach,1.0.0,2022-03-22 10:20:15,newbies,NA,2022-03-21 19:52:00
covid19us,0.1.8,2022-03-22 10:20:15,waiting,NA,2022-03-21 21:53:00
distr6,1.6.8,2022-03-22 10:20:15,waiting,NA,2022-03-21 21:00:00
FlywayNet,0.1.1,2022-03-22 10:20:15,waiting,NA,2022-03-14 16:25:00
greta,0.4.2,2022-03-22 10:20:15,waiting,NA,2022-03-22 03:52:00
hash,2.2.6.2,2022-03-22 10:20:15,waiting,NA,2022-03-21 15:34:00
IDSL.IPA,1.4,2022-03-22 10:20:15,waiting,NA,2022-03-22 03:29:00
interactionR,0.1.5,2022-03-22 10:20:15,waiting,NA,2022-03-20 16:29:00
limonaid,0.1.3,2022-03-22 10:20:15,newbies,NA,2022-03-21 20:30:00
MetaculR,0.2.0,2022-03-22 10:20:15,newbies,NA,2022-03-22 02:45:00
modulr,0.8.0,2022-03-22 10:20:15,newbies,NA,2022-03-21 18:05:00
mvpd,0.0.1,2022-03-22 10:20:15,newbies,NA,2022-03-22 01:19:00
rqPen,2.3,2022-03-22 10:20:15,inspect,NA,2022-03-21 21:50:00
saeHB.ZIB,0.1.0,2022-03-22 10:20:15,newbies,NA,2022-03-22 08:42:00
scquantum,1.0.0,2022-03-22 10:20:15,newbies,NA,2022-03-22 01:57:00
SheetReader,1.0,2022-03-22 10:20:15,newbies,NA,2022-03-21 18:19:00
spldv,0.1.0,2022-03-22 10:20:15,newbies,NA,2022-03-21 19:25:00
spnaf,0.1.0,2022-03-22 10:20:15,newbies,NA,2022-03-22 07:54:00
svines,0.1.1,2022-03-22 10:20:15,newbies,NA,2022-03-21 22:13:00
TreeDist,2.4.0,2022-03-22 10:20:15,pretest,NA,2022-03-22 09:11:00
TreeSearch,1.1.1,2022-03-22 10:20:15,pretest,NA,2022-03-22 09:11:00
