package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2026-03-11 21:20:32.127026,human,UL,2024-09-11
ActiveDriverWGS,1.2.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 14:28:00
BORG,0.2.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 09:21:00
BayesRE,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 05:55:00
BiasedUrn,2.0.12,2026-03-11 21:20:32.127026,human,UL,2024-05-11
CSTools,5.3.1,2026-03-11 21:20:32.127026,waiting,NA,2026-03-10 11:18:00
DFA,1.0.0,2026-03-11 21:20:32.127026,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2026-03-11 21:20:32.127026,human,UL,2024-02-22
DebiasInfer,0.2.1,2026-03-11 21:20:32.127026,human,special/donttest,2026-03-11 19:53:00
Desimml,0.1.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 02:51:00
EpiNow2,1.3.3,2026-03-11 21:20:32.127026,human,UL,2022-11-01
FLAG,0.1,2026-03-11 21:20:32.127026,human,UL,2025-03-31
Fiscal,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 22:34:00
GOFclustering,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 17:35:00
INCVCommunityDetection,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-07 19:17:00
ISMtools,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 04:58:00
JRF,0.1-4,2026-03-11 21:20:32.127026,human,UL,2016-10-25
L0ggm,0.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 22:18:00
LogicForest,2.1.0,2026-03-11 21:20:32.127026,human,UL,2024-03-08
LogicForest,2.1.1,2026-03-11 21:20:32.127026,human,UL,2024-03-12
MSMGOptimizer,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 10:26:00
MultiSpline,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 14:46:00
NeStage,0.8.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 18:29:00
PubMatrixR,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-07 17:26:00
ROCModels,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 20:03:00
Rbearcat,0.2.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 21:48:00
RedeAgroRadar,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 14:55:00
RenyiExtropy,0.4.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 09:32:00
Rfast,2.0.8,2026-03-11 21:20:32.127026,human,UL,2023-06-25
Rglottography,1.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 20:06:00
S7schema,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 16:00:00
SHARK4R,1.1.1,2026-03-11 21:20:32.127026,inspect,NA,2026-03-11 20:24:00
SigBridgeRUtils,0.2.6,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 08:48:00
SocialFacts,1.2.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 12:52:00
SubgrpID,0.11,2026-03-11 21:20:32.127026,human,UL,2024-01-17
SuperSurv,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 15:58:00
ThinkingGrid,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 00:41:00
TreatmentPatterns,2.6.8,2026-03-11 21:20:32.127026,human,UL,2024-08-23
UnitMix,0.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 09:34:00
VFP,1.4.3,2026-03-11 21:20:32.127026,human,UL,2025-01-23
VIGoR,1.1.4,2026-03-11 21:20:32.127026,human,UL,2024-05-28
WaveST,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 06:57:00
a5R,0.2.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 12:47:00
aboveR,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 21:29:00
adbcpostgresql,0.8.0,2026-03-11 21:20:32.127026,human,UL,2023-11-10
amp.dm,0.2.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 16:49:00
animint2,2023.3.10,2026-03-11 21:20:32.127026,human,UL,2023-03-12
autoMR,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 19:16:00
backtestGraphics,0.1.6,2026-03-11 21:20:32.127026,human,UL,2024-12-20
baskwrap,1.0.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 11:20:00
birdcolors,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 22:22:00
blockcluster,4.5.5,2026-03-11 21:20:32.127026,human,UL,2024-02-23
boe,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 18:24:00
boundedur,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 18:26:00
brightspaceR,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 10:39:00
cargo,0.3.12,2026-03-11 21:20:32.127026,human,UL,2022-09-28
causalplot,0.2.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 07:55:00
caustests,1.0.1,2026-03-11 21:20:32.127026,waiting,NA,2026-03-08 11:37:00
caustests,1.0.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 13:49:00
cgalMeshes,2.2.0,2026-03-11 21:20:32.127026,human,UL,2023-06-24
chomper,0.1.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 20:15:00
climate,1.1.0,2026-03-11 21:20:32.127026,human,UL,2022-10-12
clpAPI,1.3.2,2026-03-11 21:20:32.127026,human,UL,2022-10-21
coala,0.7.1,2026-03-11 21:20:32.127026,human,UL,2022-12-30
coalitions,0.6.25,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 22:21:00
coda.pack,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 07:11:00
cointsmall,1.0.0,2026-03-11 21:20:32.127026,waiting,NA,2026-03-09 14:01:00
cointsmall,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 18:22:00
comexr,0.2.1,2026-03-11 21:20:32.127026,waiting,NA,2026-03-10 19:54:00
connections,0.1.1,2026-03-11 21:20:32.127026,human,UL,2023-12-15
cplexAPI,1.5.1,2026-03-11 21:20:32.127026,human,UL,2022-10-21
crystract,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 16:22:00
ctlr,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 11:31:00
cts,1.0-24,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 18:05:00
dartR.base,1.2.2,2026-03-11 21:20:32.127026,waiting,NA,2026-03-11 15:33:00
decisionpaths,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 01:48:00
demofit,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 21:45:00
dialvalidator,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 10:54:00
diversedata,1.0.1,2026-03-11 21:20:32.127026,human,UL,2025-09-23 21:55:00
dodgr,0.2.21,2026-03-11 21:20:32.127026,human,UL,2023-06-01
dormancy,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 21:42:00
dyadicMarkov,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 18:00:00
easyEWAS,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 10:54:00
ebx,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 13:27:00
epiLabR,0.3.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 22:41:00
ergmclust,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 19:22:00
essentialstools,0.1.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 14:34:00
et.nwfva,0.1.1,2026-03-11 21:20:32.127026,human,UL,2022-11-22
evalHTE,0.1.0,2026-03-11 21:20:32.127026,human,UL,2026-01-18 02:19:00
evenBreak,1.0,2026-03-11 21:20:32.127026,human,UL,2024-10-06
factset.protobuf.stachextensions,1.0.2,2026-03-11 21:20:32.127026,human,UL,2022-11-18
fbardl,1.0.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 12:10:00
fbnardl,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 11:33:00
fracARMA,0.1.0,2026-03-11 21:20:32.127026,human,UL,2025-02-13
freebsdcontribs,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 17:45:00
fritools,4.0.0,2026-03-11 21:20:32.127026,human,UL,2022-10-12
gcor,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 16:29:00
gdalBindings,0.1.23,2026-03-11 21:20:32.127026,human,UL,2024-04-22
gdalraster,1.0.0,2026-03-11 21:20:32.127026,human,UL,2023-05-05
gek,1.2.0,2026-03-11 21:20:32.127026,human,UL,2025-09-04
gifski,1.12.0-2,2026-03-11 21:20:32.127026,human,UL,2023-08-09
golden,0.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 16:46:00
hatemicoint,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 18:25:00
hespdiv,1.2.7,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 11:12:00
hexsession,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 00:59:00
hmetad,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 21:49:00
hmrc,0.3.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 16:32:00
icecdr,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 04:29:00
imanr,1.0.2,2026-03-11 21:20:32.127026,human,UL,2024-06-19
inkaR,0.4.3,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 15:19:00
jumble,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 19:58:00
kuenm2,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 17:44:00
lmmprobe,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 18:51:00
lnmixsurv,3.1.3,2026-03-11 21:20:32.127026,human,UL,2024-08-23
luajr,0.1.6,2026-03-11 21:20:32.127026,human,UL,2024-02-23
lumbermark,0.9.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 12:47:00
makicoint,1.1.0,2026-03-11 21:20:32.127026,waiting,NA,2026-03-09 14:41:00
marimekko,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 14:32:00
mdsdt,1.3,2026-03-11 21:20:32.127026,human,UL,2023-10-15
mixediffusion,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 03:58:00
ml,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 19:37:00
moderate.mediation,0.0.7,2026-03-11 21:20:32.127026,human,UL,2023-11-27
mtgjsonsdk,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 04:04:00
mvardlurt,1.0.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 21:17:00
nTARP,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 02:10:00
nicopalR,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 00:08:00
obr,0.2.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 09:54:00
ons,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 19:34:00
optbinningR,0.2.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 21:27:00
optimflex,0.1.6,2026-03-11 21:20:32.127026,pending,NA,2026-03-10 01:41:00
optimizr,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 11:18:00
orthanc,0.0.1,2026-03-11 21:20:32.127026,human,UL,2026-02-19 23:46:00
osktnorm,1.1.2,2026-03-11 21:20:32.127026,newbies,NA,2026-03-07 19:30:00
pan,1.9,2026-03-11 21:20:32.127026,human,UL,2024-07-26
pgenlibr,0.5.6,2026-03-11 21:20:32.127026,inspect,NA,2026-03-11 16:10:00
picasso,1.5,2026-03-11 21:20:32.127026,waiting,NA,2026-03-11 04:53:00
pretest,0.2,2026-03-11 21:20:32.127026,human,UL,2023-10-16
qardlr,1.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 14:45:00
qshap,1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 21:48:00
r4sub,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 15:32:00
rMIDAS2,0.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-08 11:23:00
rangen,0.0.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 11:05:00
readecb,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-09 19:26:00
readoecd,0.3.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-07 19:57:00
rjd3bench,3.1.1,2026-03-11 21:20:32.127026,newbies,NA,2026-03-11 13:52:00
rmedsem,1.0.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 22:14:00
robview,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 21:25:00
rswipl,10.1.5,2026-03-11 21:20:32.127026,recheck,NA,2026-03-11 20:00:00
rwig,0.1.0,2026-03-11 21:20:32.127026,newbies,NA,2026-03-10 14:32:00
samc,4.2.0,2026-03-11 21:20:32.127026,inspect,NA,2026-03-11 16:02:00
