package,version,snapshot_time,folder,subfolder,submission_time
bamp,2.1.3,2022-10-18 08:14:26,human,clang15,2022-10-17 21:13:00
BCEE,1.3.1,2022-10-18 08:14:26,human,clang15,2022-10-16 12:42:00
breakaway,4.8.0,2022-10-18 08:14:26,inspect,NA,2022-10-14 21:18:00
cargo,0.3.12,2022-10-18 08:14:26,inspect,NA,2022-09-28 06:53:00
climate,1.1.0,2022-10-18 08:14:26,pending,NA,2022-10-12 15:28:00
DBItest,1.7.3,2022-10-18 08:14:26,waiting,NA,2022-10-18 04:48:00
digest,0.6.30,2022-10-18 08:14:26,waiting,NA,2022-10-17 15:42:00
DTSEA,0.0.2,2022-10-18 08:14:26,inspect,NA,2022-10-18 05:27:00
elections.dtree,1.0.1,2022-10-18 08:14:26,pending,NA,2022-10-11 22:51:00
EMMIXSSL,1.1.1,2022-10-18 08:14:26,inspect,NA,2022-10-18 02:06:00
fable.thrreg,0.1.0,2022-10-18 08:14:26,newbies,NA,2022-10-18 01:55:00
FDX,1.0.6,2022-10-18 08:14:26,waiting,NA,2022-10-17 16:27:00
ffsimulator,1.2.2,2022-10-18 08:14:26,inspect,NA,2022-10-16 19:39:00
fritools,4.0.0,2022-10-18 08:14:26,pending,NA,2022-10-12 15:47:00
GLDEX,2.0.0.9.1,2022-10-18 08:14:26,inspect,NA,2022-10-17 12:15:00
golem,0.3.5,2022-10-18 08:14:26,waiting,NA,2022-10-17 21:43:00
gRbase,1.8.8,2022-10-18 08:14:26,human,clang15,2022-10-17 13:34:00
gunit,1.0.2,2022-10-18 08:14:26,inspect,NA,2022-10-18 05:13:00
HTLR,0.4-4,2022-10-18 08:14:26,inspect,NA,2022-10-18 01:11:00
HTRX,1.0.8,2022-10-18 08:14:26,waiting,NA,2022-10-12 16:45:00
image.dlib,0.1.1,2022-10-18 08:14:26,human,clang15,2022-10-17 22:47:00
instagramadsR,0.1.0,2022-10-18 08:14:26,newbies,NA,2022-10-17 17:15:00
ISEtools,3.2.0,2022-10-18 08:14:26,inspect,NA,2022-10-15 01:08:00
isqg,1.4,2022-10-18 08:14:26,human,clang14,2022-10-17 20:28:00
kdevine,0.4.4,2022-10-18 08:14:26,waiting,NA,2022-10-17 13:04:00
kfino,1.0.0,2022-10-18 08:14:26,publish,NA,2022-10-10 08:35:00
krm,2022.10-17,2022-10-18 08:14:26,human,clang14,2022-10-17 19:49:00
lintr,3.0.2,2022-10-18 08:14:26,inspect,NA,2022-10-11 21:14:00
MantaID,1.0.2,2022-10-18 08:14:26,inspect,NA,2022-10-18 02:40:00
MLEcens,0.1-6,2022-10-18 08:14:26,human,clang15,2022-10-17 14:10:00
mmrm,0.1.3,2022-10-18 08:14:26,newbies,NA,2022-10-17 18:45:00
mSigTools,1.0.6,2022-10-18 08:14:26,inspect,NA,2022-10-18 07:31:00
mSimCC,0.0.2,2022-10-18 08:14:26,waiting,NA,2022-10-17 12:34:00
MSTest,0.1.0,2022-10-18 08:14:26,newbies,NA,2022-10-18 02:00:00
nda,0.1.7,2022-10-18 08:14:26,waiting,NA,2022-10-15 11:45:00
neatRanges,0.1.4,2022-10-18 08:14:26,human,clang14,2022-10-17 14:13:00
occTest,0.11,2022-10-18 08:14:26,waiting,NA,2022-10-12 08:47:00
oews2018,1.0.0,2022-10-18 08:14:26,waiting,NA,2022-09-23 21:27:00
oews2019,1.0.0,2022-10-18 08:14:26,waiting,NA,2022-09-23 21:14:00
paletteer,1.5.0,2022-10-18 08:14:26,inspect,NA,2022-10-17 05:02:00
PCICt,0.5-4.3,2022-10-18 08:14:26,pending,NA,2022-10-17 23:15:00
pedgene,3.6,2022-10-18 08:14:26,pending,NA,2022-10-17 18:12:00
pirouette,1.6.5,2022-10-18 08:14:26,pending,NA,2022-10-17 11:40:00
PolycrossDesigns,1.0.0,2022-10-18 08:14:26,inspect,NA,2022-10-17 13:31:00
pompp,0.1.2,2022-10-18 08:14:26,pending,NA,2022-10-14 17:25:00
pqrfe,1.0,2022-10-18 08:14:26,newbies,NA,2022-10-17 19:17:00
Pursuit,1.0.3,2022-10-18 08:14:26,human,clang15,2022-10-17 23:38:00
pvar,2.2.6,2022-10-18 08:14:26,human,clang14,2022-10-17 23:42:00
pvar,2.2.7,2022-10-18 08:14:26,waiting,NA,2022-10-18 06:34:00
