package,version,snapshot_time,folder,subfolder,submission_time
ACWR,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 08:16:00
adw,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 08:37:00
AquaBPsim,0.0.1,2022-02-25 19:23:54,inspect,NA,2022-02-25 17:05:00
autoRasch,0.1.5,2022-02-25 19:23:54,newbies,NA,2022-02-25 07:11:00
baRulho,1.0.6,2022-02-25 19:23:54,newbies,NA,2022-02-24 15:44:00
Bodi,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 15:30:00
BoutrosLab.plotting.general,7.0.0,2022-02-25 19:23:54,waiting,NA,2022-02-17 13:59:00
CatastRo,0.2.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 15:03:00
CEOdata,0.2,2022-02-25 19:23:54,inspect,NA,2022-02-24 17:52:00
cjar,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 01:48:00
contribution,0.2.1,2022-02-25 19:23:54,newbies,NA,2022-02-24 12:16:00
contribution,0.2.1,2022-02-25 19:23:54,waiting,NA,2022-02-13 01:46:00
cpi,0.1.2,2022-02-25 19:23:54,newbies,NA,2022-02-24 16:24:00
DEET,1.0.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 00:58:00
DWLS,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 19:52:00
dynamic,1.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 00:41:00
easycensus,0.2.1,2022-02-25 19:23:54,newbies,NA,2022-02-24 19:42:00
EgoCor,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 12:55:00
FactorsR,1.5,2022-02-25 19:23:54,inspect,NA,2022-02-25 12:19:00
FAVAR,0.1.1,2022-02-25 19:23:54,waiting,NA,2022-02-17 00:50:00
fgitR,0.2.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 07:50:00
FIESTAutils,1.0.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 00:27:00
fixest,0.10.3,2022-02-25 19:23:54,pending,NA,2022-02-23 11:53:00
flexiblas,3.1.0,2022-02-25 19:23:54,inspect,NA,2022-02-25 15:43:00
forecasteR,1.1.4,2022-02-25 19:23:54,inspect,NA,2022-02-25 17:23:00
GenomeAdmixR,2.1.6,2022-02-25 19:23:54,newbies,NA,2022-02-24 12:14:00
geobr,1.6.6,2022-02-25 19:23:54,waiting,NA,2022-02-04 14:04:00
leidenbase,0.1.9,2022-02-25 19:23:54,pending,NA,2022-02-23 18:13:00
LMN,1.1.2,2022-02-25 19:23:54,pending,NA,2022-02-25 13:19:00
MitoHEAR,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 14:10:00
multinomineq,0.2.3,2022-02-25 19:23:54,inspect,NA,2022-02-22 14:31:00
nhdplusTools,0.5.1,2022-02-25 19:23:54,pending,NA,2022-02-22 14:16:00
OpenMx,2.20.6,2022-02-25 19:23:54,waiting,NA,2022-02-21 16:53:00
ottrpal,1.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 20:53:00
parsnip,0.2.0,2022-02-25 19:23:54,waiting,NA,2022-02-25 02:58:00
PCAmatchR,0.3.1,2022-02-25 19:23:54,inspect,NA,2022-02-24 19:22:00
pdfetch,0.2.6,2022-02-25 19:23:54,inspect,NA,2022-02-25 15:11:00
r4googleads,0.1,2022-02-25 19:23:54,newbies,NA,2022-02-24 12:47:00
randomForestSRC,3.0.2,2022-02-25 19:23:54,inspect,NA,2022-02-24 23:49:00
rankFD,0.1.1,2022-02-25 19:23:54,inspect,NA,2022-02-10 21:17:00
RcppRedis,0.2.0,2022-02-25 19:23:54,inspect,NA,2022-02-18 16:21:00
refreshr,0.1.0,2022-02-25 19:23:54,inspect,NA,2022-02-25 16:52:00
renv,0.15.3,2022-02-25 19:23:54,waiting,NA,2022-02-25 00:59:00
rfordummies,0.1.6,2022-02-25 19:23:54,inspect,NA,2022-02-25 17:00:00
rgoogleads,0.5.0,2022-02-25 19:23:54,inspect,NA,2022-02-25 13:53:00
rgoogleads,0.5.1,2022-02-25 19:23:54,inspect,NA,2022-02-25 14:45:00
rHL7,1.0.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 08:55:00
RItools,0.1-18,2022-02-25 19:23:54,newbies,NA,2022-02-24 16:11:00
rprojtree,1.0.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 11:42:00
rsat,0.1.18,2022-02-25 19:23:54,pending,NA,2022-02-22 14:57:00
saeHB.twofold,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-24 13:26:00
saeHB.zinb,0.1.0,2022-02-25 19:23:54,inspect,NA,2022-02-25 17:42:00
saeHB.zinb,0.1.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 10:46:00
saeHB.zinb,0.1.0,2022-02-25 19:23:54,pretest,NA,2022-02-25 18:21:00
spfilteR,1.1.4,2022-02-25 19:23:54,pending,NA,2022-02-19 15:44:00
statisfactory,1.0.0,2022-02-25 19:23:54,newbies,NA,2022-02-25 06:22:00
