package,version,snapshot_time,folder,subfolder,submission_time
amp,1.0.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 00:02:00
AssetAllocation,0.1.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 12:07:00
BayesRGMM,2.2,2022-04-06 01:21:18,inspect,NA,2022-04-05 15:44:00
behaviorchange,0.5.1,2022-04-06 01:21:18,waiting,NA,2022-04-05 22:12:00
bigtabulate,1.1.9,2022-04-06 01:21:18,waiting,NA,2022-04-05 13:53:00
bmstdr,0.1.4,2022-04-06 01:21:18,inspect,NA,2022-04-05 18:32:00
broom.mixed,0.2.9.4,2022-04-06 01:21:18,pending,NA,2022-03-30 14:38:00
cdcatR,1.0.5,2022-04-06 01:21:18,inspect,NA,2022-04-05 16:05:00
chkptstanr,0.1.0,2022-04-06 01:21:18,inspect,NA,2022-04-05 21:42:00
CINNA,1.2.00,2022-04-06 01:21:18,inspect,NA,2022-04-05 16:20:00
covid19.analytics,2.1.2,2022-04-06 01:21:18,inspect,NA,2022-04-05 18:29:00
coxrobust,1.0.1,2022-04-06 01:21:18,waiting,NA,2022-04-05 14:44:00
DATAstudio,1.0,2022-04-06 01:21:18,newbies,NA,2022-04-04 07:53:00
datazoom.amazonia,0.3.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 15:08:00
deforestable,3.0.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 07:42:00
dstat2x2xk,0.1.6,2022-04-06 01:21:18,newbies,NA,2022-04-05 22:29:00
DynareR,0.1.2,2022-04-06 01:21:18,inspect,NA,2022-04-05 18:55:00
ech,0.1.2.0,2022-04-06 01:21:18,inspect,NA,2022-04-05 11:41:00
EcoEnsemble,0.1.0,2022-04-06 01:21:18,newbies,NA,2022-04-04 14:54:00
EHR,0.4-5,2022-04-06 01:21:18,newbies,NA,2022-04-05 18:34:00
EmiR,1.0.3,2022-04-06 01:21:18,newbies,NA,2022-04-05 18:30:00
FlywayNet,0.1.1,2022-04-06 01:21:18,waiting,NA,2022-03-14 17:25:00
fm.index,0.1.0,2022-04-06 01:21:18,newbies,NA,2022-04-04 21:24:00
foqat,2.0.7,2022-04-06 01:21:18,pending,NA,2022-04-05 12:05:00
GPArotation,2022.4-1,2022-04-06 01:21:18,waiting,NA,2022-04-03 14:45:00
gradetools,0.1.0,2022-04-06 01:21:18,pretest,NA,2022-04-05 23:18:00
howManyImputations,0.2.2,2022-04-06 01:21:18,newbies,NA,2022-04-05 09:57:00
ImportanceIndice,0.0.1,2022-04-06 01:21:18,newbies,NA,2022-04-04 12:31:00
incidentally,0.9.0,2022-04-06 01:21:18,newbies,NA,2022-04-04 19:44:00
intamapInteractive,1.1-16,2022-04-06 01:21:18,newbies,NA,2022-04-05 13:58:00
km.ci,0.5-5,2022-04-06 01:21:18,waiting,NA,2022-04-04 20:41:00
km.ci,0.5-6,2022-04-06 01:21:18,waiting,NA,2022-04-05 16:19:00
lazy,1.2-17,2022-04-06 01:21:18,waiting,NA,2022-04-05 15:46:00
lite,1.0.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 00:07:00
lqmm,1.5.8,2022-04-06 01:21:18,waiting,NA,2022-04-05 15:55:00
LTASR,0.0.1,2022-04-06 01:21:18,newbies,NA,2022-04-05 17:34:00
maptree,1.4-8,2022-04-06 01:21:18,waiting,NA,2022-04-05 16:33:00
Matching,4.9-13,2022-04-06 01:21:18,pending,NA,2022-04-02 00:42:00
MCMChybridGP,5.7,2022-04-06 01:21:18,inspect,NA,2022-04-05 12:21:00
metadat,1.2-0,2022-04-06 01:21:18,inspect,NA,2022-04-05 18:23:00
MplusAutomation,1.1.0,2022-04-06 01:21:18,waiting,NA,2022-04-04 15:00:00
MSclust,1.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 20:46:00
mskcc.oncotree,0.1.0,2022-04-06 01:21:18,publish,NA,2022-04-01 19:21:00
NADA2,1.0.2,2022-04-06 01:21:18,inspect,NA,2022-04-05 18:43:00
nat,1.8.19,2022-04-06 01:21:18,inspect,NA,2022-04-05 15:35:00
networkscaleup,0.1-1,2022-04-06 01:21:18,newbies,NA,2022-04-04 14:23:00
nls2,0.3-1,2022-04-06 01:21:18,waiting,NA,2022-04-03 20:41:00
quantreg,5.90,2022-04-06 01:21:18,inspect,NA,2022-04-05 14:03:00
rCNV,1.0.0,2022-04-06 01:21:18,newbies,NA,2022-04-05 12:30:00
RcppEigen,0.3.3.9.2,2022-04-06 01:21:18,pending,NA,2022-04-05 11:54:00
regport,0.2.0,2022-04-06 01:21:18,newbies,NA,2022-04-03 03:09:00
rstantools,2.2.0,2022-04-06 01:21:18,waiting,NA,2022-03-23 20:18:00
SimSurvey,0.1.5,2022-04-06 01:21:18,inspect,NA,2022-04-05 19:11:00
stabiliser,1.0.1,2022-04-06 01:21:18,inspect,NA,2022-04-05 15:32:00
tippy,1.0.0,2022-04-06 01:21:18,waiting,NA,2022-03-26 17:50:00
