package,version,snapshot_time,folder,subfolder,submission_time
BeeBDC,1.0.0,2023-10-25 18:24:02,human,UL,2023-09-13 09:55:00
EpiNow2,1.3.3,2023-10-25 18:24:02,human,UL,2022-11-01
IsoMemo,23.10.0,2023-10-25 18:24:02,newbies,NA,2023-10-25 15:45:00
MBESS,4.9.3,2023-10-25 18:24:02,waiting,NA,2023-10-25 16:20:00
PCovR,2.7.2,2023-10-25 18:24:02,waiting,NA,2023-10-25 17:01:00
Rfast,2.0.8,2023-10-25 18:24:02,human,UL,2023-06-25 17:58:00
Rgof,1.2.2,2023-10-25 18:24:02,inspect,NA,2023-10-25 15:48:00
SeuratObject,5.0.0,2023-10-25 18:24:02,waiting,NA,2023-10-24 22:44:00
abn,3.0.2,2023-10-25 18:24:02,inspect,NA,2023-10-25 17:37:00
adbcpostgresql,0.6.0,2023-10-25 18:24:02,human,UL,2023-08-31 17:54:00
aftosmac,1.0,2023-10-25 18:24:02,newbies,NA,2023-10-25 15:18:00
airGR,1.7.6,2023-10-25 18:24:02,pending,NA,2023-10-25 13:10:00
animint2,2023.3.10,2023-10-25 18:24:02,human,UL,2023-03-12
cargo,0.3.12,2023-10-25 18:24:02,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-10-25 18:24:02,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-10-25 18:24:02,human,UL,2022-10-12
clpAPI,1.3.2,2023-10-25 18:24:02,human,UL,2022-10-21
coala,0.7.1,2023-10-25 18:24:02,human,UL,2022-12-30
cplexAPI,1.5.1,2023-10-25 18:24:02,human,UL,2022-10-21
cxr,1.1.1,2023-10-25 18:24:02,inspect,NA,2023-10-24 12:32:00
dodgr,0.2.21,2023-10-25 18:24:02,human,UL,2023-06-01 16:00:00
et.nwfva,0.1.1,2023-10-25 18:24:02,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-10-25 18:24:02,human,UL,2022-11-18
fritools,4.0.0,2023-10-25 18:24:02,human,UL,2022-10-12
gdalraster,1.0.0,2023-10-25 18:24:02,human,UL,2023-05-05 01:19:00
gifski,1.12.0-2,2023-10-25 18:24:02,human,UL,2023-08-09 12:13:00
gmoTree,1.0.1,2023-10-25 18:24:02,newbies,NA,2023-10-25 09:53:00
hahmmr,1.0.0,2023-10-25 18:24:02,newbies,NA,2023-10-25 16:27:00
huito,0.2.4,2023-10-25 18:24:02,publish,NA,2023-10-25 18:10:00
lavaanExtra,0.1.9.pdf,2023-10-25 18:24:02,human,UL,2023-10-15 16:38:00
lavacreg,0.2-1,2023-10-25 18:24:02,pending,NA,2023-10-25 14:11:00
mMARCH.AC,2.9.2.0,2023-10-25 18:24:02,human,UL,2023-07-07 16:37:00
mdsdt,1.3,2023-10-25 18:24:02,human,UL,2023-10-15 16:52:00
multitool,0.1.3,2023-10-25 18:24:02,newbies,NA,2023-10-25 16:48:00
parfm,2.7.7,2023-10-25 18:24:02,human,UL,2022-11-25
pedFamilias,0.1.1,2023-10-25 18:24:02,newbies,NA,2023-10-25 10:32:00
pretest,0.2,2023-10-25 18:24:02,human,UL,2023-10-16 21:38:00
refugees,2023.6.0,2023-10-25 18:24:02,inspect,NA,2023-10-25 17:21:00
rsofun,4.4,2023-10-25 18:24:02,newbies,NA,2023-10-25 15:54:00
sccore,1.0.3,2023-10-25 18:24:02,human,UL,2023-03-12
scitb,0.1.0,2023-10-25 18:24:02,newbies,NA,2023-10-25 09:25:00
socialmixr,0.3.1,2023-10-25 18:24:02,pending,NA,2023-10-25 10:24:00
vivid,0.2.6,2023-10-25 18:24:02,human,UL,2023-04-03
withr,2.5.2,2023-10-25 18:24:02,waiting,NA,2023-10-24 10:51:00
