package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2026-01-19 18:16:04,human,UL,2024-09-11
BiasedUrn,2.0.12,2026-01-19 18:16:04,human,UL,2024-05-11
BioThermR,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-16 09:21:00
CoFM,1.1.3,2026-01-19 18:16:04,newbies,NA,2026-01-17 01:33:00
CoxLikelihood,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-16 18:42:00
DFA,1.0.0,2026-01-19 18:16:04,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2026-01-19 18:16:04,human,UL,2024-02-22
DataQualityDashboard,2.8.5,2026-01-19 18:16:04,newbies,NA,2026-01-17 23:03:00
DeltaIRT,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-17 06:19:00
EQUALPrognosis,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-18 10:56:00
EpiNow2,1.3.3,2026-01-19 18:16:04,human,UL,2022-11-01
FLAG,0.1,2026-01-19 18:16:04,human,UL,2025-03-31
GCubeR,0.1.3,2026-01-19 18:16:04,newbies,NA,2026-01-15 12:43:00
GMMinit,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-15 00:51:00
GimmeMyStats,1.0.0,2026-01-19 18:16:04,pretest,NA,2026-01-19 18:07:00
GowerSom,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-17 03:58:00
HaDeX2,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-14 17:29:00
INLAvaan,0.2.1,2026-01-19 18:16:04,newbies,NA,2026-01-14 18:38:00
JRF,0.1-4,2026-01-19 18:16:04,human,UL,2016-10-25
LCPA,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-17 10:40:00
LassoHiDFastGibbs,0.1.3,2026-01-19 18:16:04,newbies,NA,2026-01-18 14:17:00
LogicForest,2.1.0,2026-01-19 18:16:04,human,UL,2024-03-08
LogicForest,2.1.1,2026-01-19 18:16:04,human,UL,2024-03-12
MATES,0.1,2026-01-19 18:16:04,newbies,NA,2026-01-19 12:32:00
NAPrior,0.1.1,2026-01-19 18:16:04,newbies,NA,2026-01-15 04:07:00
NAVAECI,0.1.1,2026-01-19 18:16:04,newbies,NA,2026-01-16 13:50:00
NPStability,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-19 12:29:00
Open.Visualization.Academy,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-15 14:54:00
Rfast,2.0.8,2026-01-19 18:16:04,human,UL,2023-06-25
SDGLM,0.4.0,2026-01-19 18:16:04,newbies,NA,2026-01-15 09:07:00
SIAmodules,0.1.3,2026-01-19 18:16:04,pretest,NA,2026-01-19 18:14:00
SepTest,0.0.1,2026-01-19 18:16:04,newbies,NA,2026-01-18 22:03:00
StatsTFLValR,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-18 14:55:00
SubgrpID,0.11,2026-01-19 18:16:04,human,UL,2024-01-17
SurveyStat,1.0.3,2026-01-19 18:16:04,newbies,NA,2026-01-19 06:22:00
TFMPvalue,1.0.0,2026-01-19 18:16:04,newbies,NA,2026-01-19 18:03:00
TreatmentPatterns,2.6.8,2026-01-19 18:16:04,human,UL,2024-08-23
VFP,1.4.3,2026-01-19 18:16:04,human,UL,2025-01-23
VIGoR,1.1.4,2026-01-19 18:16:04,human,UL,2024-05-28
VennItem,1.0.0,2026-01-19 18:16:04,human,BA,2026-01-13 18:29:00
adbcpostgresql,0.8.0,2026-01-19 18:16:04,human,UL,2023-11-10
alphavantagepf,0.3.2,2026-01-19 18:16:04,newbies,NA,2026-01-19 14:37:00
animint2,2023.3.10,2026-01-19 18:16:04,human,UL,2023-03-12
annotaR,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-16 18:28:00
backtestGraphics,0.1.6,2026-01-19 18:16:04,human,UL,2024-12-20
bertopicr,0.3.6,2026-01-19 18:16:04,newbies,NA,2026-01-16 20:30:00
bifrost,0.1.3,2026-01-19 18:16:04,newbies,NA,2026-01-15 22:53:00
bioLeak,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-16 22:37:00
blindspiker,0.2.0,2026-01-19 18:16:04,newbies,NA,2026-01-15 22:56:00
blockcluster,4.5.5,2026-01-19 18:16:04,human,UL,2024-02-23
buoyant,0.1.0,2026-01-19 18:16:04,newbies,NA,2026-01-14 15:58:00
capr,0.2.0,2026-01-19 18:16:04,newbies,NA,2026-01-15 00:11:00
cargo,0.3.12,2026-01-19 18:16:04,human,UL,2022-09-28
cgalMeshes,2.2.0,2026-01-19 18:16:04,human,UL,2023-06-24
churon,0.1.10,2026-01-19 18:16:04,newbies,NA,2026-01-18 12:44:00
climate,1.1.0,2026-01-19 18:16:04,human,UL,2022-10-12
clpAPI,1.3.2,2026-01-19 18:16:04,human,UL,2022-10-21
coala,0.7.1,2026-01-19 18:16:04,human,UL,2022-12-30
col2hex2col,0.3.1,2026-01-19 18:16:04,newbies,NA,2026-01-15 19:40:00
connections,0.1.1,2026-01-19 18:16:04,human,UL,2023-12-15
couplr,1.0.6,2026-01-19 18:16:04,newbies,NA,2026-01-14 22:58:00
