package,version,snapshot_time,folder,subfolder,submission_time
ACV,1.0.2,2022-04-05 00:20:56,newbies,NA,2022-04-01 12:25:00
ANTs,0.0.15,2022-04-05 00:20:56,pending,NA,2022-04-04 11:01:00
AssetAllocation,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 08:14:00
avidaR,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 09:33:00
bbsBayes,2.4.1.2020,2022-04-05 00:20:56,inspect,NA,2022-04-04 14:05:00
BIFIEsurvey,3.4-15,2022-04-05 00:20:56,recheck,NA,2022-04-04 08:41:00
bigtabulate,1.1.8,2022-04-05 00:20:56,waiting,NA,2022-03-31 20:38:00
bmstdr,0.1.3,2022-04-05 00:20:56,newbies,NA,2022-04-01 09:54:00
broom.mixed,0.2.9.4,2022-04-05 00:20:56,pending,NA,2022-03-30 14:38:00
CLAST,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 23:55:00
conText,1.1.0,2022-04-05 00:20:56,inspect,NA,2022-04-04 15:48:00
DATAstudio,1.0,2022-04-05 00:20:56,newbies,NA,2022-04-04 07:53:00
EcoEnsemble,0.1.0,2022-04-05 00:20:56,inspect,NA,2022-04-04 14:54:00
FlywayNet,0.1.1,2022-04-05 00:20:56,waiting,NA,2022-03-14 17:25:00
fm.index,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-04 21:24:00
ggcorset,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-02 00:27:00
GPArotation,2022.4-1,2022-04-05 00:20:56,waiting,NA,2022-04-03 14:45:00
gsignal,0.3-4,2022-04-05 00:20:56,inspect,NA,2022-04-04 14:40:00
hilbert,0.2.1,2022-04-05 00:20:56,newbies,NA,2022-04-01 21:35:00
howManyImputations,0.2.0,2022-04-05 00:20:56,inspect,NA,2022-04-04 15:46:00
ib,0.2.0,2022-04-05 00:20:56,inspect,NA,2022-04-04 13:55:00
ImportanceIndice,0.0.1,2022-04-05 00:20:56,inspect,NA,2022-04-04 12:31:00
incidentally,0.9.0,2022-04-05 00:20:56,inspect,NA,2022-04-04 19:44:00
ivs,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 18:53:00
km.ci,0.5-5,2022-04-05 00:20:56,waiting,NA,2022-04-04 20:41:00
malvinas,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-02 20:13:00
Matching,4.9-13,2022-04-05 00:20:56,waiting,NA,2022-04-02 00:42:00
MPI,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 14:05:00
MplusAutomation,1.1.0,2022-04-05 00:20:56,recheck,NA,2022-04-04 15:00:00
mskcc.oncotree,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 19:21:00
networkscaleup,0.1-1,2022-04-05 00:20:56,newbies,NA,2022-04-04 14:23:00
nls2,0.3-0,2022-04-05 00:20:56,waiting,NA,2022-04-03 00:05:00
nls2,0.3-1,2022-04-05 00:20:56,waiting,NA,2022-04-03 20:41:00
NNS,0.8.6,2022-04-05 00:20:56,inspect,NA,2022-04-04 14:16:00
NNS,0.8.61,2022-04-05 00:20:56,inspect,NA,2022-04-04 17:24:00
OBIC,2.0.1,2022-04-05 00:20:56,newbies,NA,2022-04-01 11:33:00
objectSignals,0.10.3,2022-04-05 00:20:56,waiting,NA,2022-04-04 21:40:00
PMAPscore,0.1.0,2022-04-05 00:20:56,newbies,NA,2022-04-02 11:16:00
ppmlasso,1.2,2022-04-05 00:20:56,waiting,NA,2022-04-04 08:59:00
pspatreg,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 11:33:00
Qest,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 08:28:00
quantreg,5.90,2022-04-05 00:20:56,inspect,NA,2022-04-03 12:48:00
ratdat,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 13:47:00
rCNV,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 14:57:00
RcppSpdlog,0.0.8,2022-04-05 00:20:56,recheck,NA,2022-04-04 22:07:00
regport,0.2.0,2022-04-05 00:20:56,newbies,NA,2022-04-03 03:09:00
rstantools,2.2.0,2022-04-05 00:20:56,waiting,NA,2022-03-23 20:18:00
SoundShape,1.1.9,2022-04-05 00:20:56,newbies,NA,2022-04-04 21:51:00
SpatialGEV,1.0.0,2022-04-05 00:20:56,newbies,NA,2022-03-31 22:48:00
timbeR,2.0.0,2022-04-05 00:20:56,newbies,NA,2022-04-01 18:14:00
tippy,1.0.0,2022-04-05 00:20:56,waiting,NA,2022-03-26 17:50:00
