package,version,snapshot_time,folder,subfolder,submission_time
BeeGUTS,1.0.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 16:46:00
calibrationband,0.1.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 16:32:00
CalibrationCurves,0.1.4,2022-07-21 22:24:10,newbies,NA,2022-07-21 19:57:00
cephalopod,0.0.1,2022-07-21 22:24:10,inspect,NA,2022-07-21 20:04:00
CoronaNetR,0.3.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 20:37:00
cwbtools,0.3.7,2022-07-21 22:24:10,pretest,NA,2022-07-21 22:14:00
Ecfun,0.3-0,2022-07-21 22:24:10,inspect,NA,2022-07-21 19:35:00
EpiSemble,0.1.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 18:41:00
future,1.27.0,2022-07-21 22:24:10,waiting,NA,2022-07-21 19:51:00
Kmedians,0.1.0,2022-07-21 22:24:10,newbies,NA,2022-07-21 22:05:00
mlr3misc,0.11.0,2022-07-21 22:24:10,waiting,NA,2022-07-20 14:06:00
mMARCH.AC,2.4.0.0,2022-07-21 22:24:10,newbies,NA,2022-07-21 19:37:00
multinomialLogitMix,1.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 21:15:00
RandomFields,3.3.18,2022-07-21 22:24:10,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-07-21 22:24:10,human,UL,2022-05-04 20:06:00
rsat,0.1.19,2022-07-21 22:24:10,pending,NA,2022-07-21 10:46:00
salso,0.3.9,2022-07-21 22:24:10,waiting,NA,2022-07-03 00:00:00
sansa,0.0.1,2022-07-21 22:24:10,inspect,NA,2022-07-21 20:51:00
SIHR,1.0.0,2022-07-21 22:24:10,waiting,NA,2022-07-12 17:24:00
slendr,0.2.0,2022-07-21 22:24:10,inspect,NA,2022-07-21 19:29:00
terra,1.6-3,2022-07-21 22:24:10,waiting,NA,2022-07-20 17:57:00
tibble,3.1.8,2022-07-21 22:24:10,inspect,NA,2022-07-21 21:34:00
WebPower,0.8.5,2022-07-21 22:24:10,inspect,NA,2022-07-21 17:13:00
