package,version,snapshot_time,folder,subfolder,submission_time
appler,0.1.3,2022-03-27 21:16:09,pending,NA,2022-03-26 18:25:00
bate,0.1.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 02:40:00
bkmr,0.2.2,2022-03-27 21:16:09,newbies,NA,2022-03-25 04:16:00
broom.mixed,0.2.9.2,2022-03-27 21:16:09,waiting,NA,2022-03-24 14:22:00
BuyseTest,2.3.11,2022-03-27 21:16:09,pending,NA,2022-03-27 11:58:00
cldr,0.1.0,2022-03-27 21:16:09,pretest,NA,2022-03-27 19:10:00
CorMID,0.1.3,2022-03-27 21:16:09,newbies,NA,2022-03-25 09:52:00
distr6,1.6.9,2022-03-27 21:16:09,waiting,NA,2022-03-23 21:35:00
FlywayNet,0.1.1,2022-03-27 21:16:09,waiting,NA,2022-03-14 17:25:00
formatters,0.2.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 02:30:00
forsearch,2.2.0,2022-03-27 21:16:09,waiting,NA,2022-03-24 17:01:00
GTDL,1.0.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 21:48:00
hudr,1.0.0,2022-03-27 21:16:09,newbies,NA,2022-03-27 16:05:00
idefix,1.0.2,2022-03-27 21:16:09,waiting,NA,2022-03-23 16:52:00
insight,0.17.0,2022-03-27 21:16:09,inspect,NA,2022-03-23 18:58:00
IPMRF,1.2.1,2022-03-27 21:16:09,newbies,NA,2022-03-25 13:28:00
JFM,1.0,2022-03-27 21:16:09,newbies,NA,2022-03-26 11:04:00
KoboconnectR,1.0.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 00:19:00
LocKer,1.1,2022-03-27 21:16:09,waiting,NA,2022-03-26 04:01:00
LOGANTree,0.1.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 11:31:00
MALDIrppa,1.1.0-1,2022-03-27 21:16:09,inspect,NA,2022-03-26 19:16:00
massiveGST,1.0,2022-03-27 21:16:09,newbies,NA,2022-03-24 11:03:00
metrix,1.0.0,2022-03-27 21:16:09,newbies,NA,2022-03-25 16:46:00
mirai,0.2.0,2022-03-27 21:16:09,inspect,NA,2022-03-25 09:47:00
mlr3proba,0.4.6,2022-03-27 21:16:09,pending,NA,2022-03-23 23:50:00
Nmix,2.0.1,2022-03-27 21:16:09,waiting,NA,2022-03-26 13:26:00
phreeqc,3.7.4,2022-03-27 21:16:09,pending,NA,2022-03-26 20:30:00
picker,0.2.5,2022-03-27 21:16:09,newbies,NA,2022-03-26 00:57:00
predieval,0.1.0,2022-03-27 21:16:09,newbies,NA,2022-03-26 14:46:00
qmvs,0.1.1,2022-03-27 21:16:09,newbies,NA,2022-03-26 20:19:00
rstantools,2.2.0,2022-03-27 21:16:09,waiting,NA,2022-03-23 20:18:00
saeMSPE,1.0,2022-03-27 21:16:09,newbies,NA,2022-03-27 12:48:00
SheetReader,1.0.1,2022-03-27 21:16:09,newbies,NA,2022-03-25 15:05:00
svines,0.1.3,2022-03-27 21:16:09,pending,NA,2022-03-27 10:29:00
timbr,0.1.0,2022-03-27 21:16:09,newbies,NA,2022-03-26 16:43:00
tippy,1.0.0,2022-03-27 21:16:09,waiting,NA,2022-03-26 17:50:00
uniset,0.3.1,2022-03-27 21:16:09,waiting,NA,2022-03-26 12:46:00
