package,version,snapshot_time,folder,subfolder,submission_time
apcf,0.2.0,2022-03-30 20:25:36,waiting,NA,2022-03-30 16:14:00
bbotk,0.5.2,2022-03-30 20:25:36,waiting,NA,2022-03-28 07:59:00
bigtabulate,1.1.7,2022-03-30 20:25:36,inspect,NA,2022-03-30 16:02:00
brokenstick,2.1.0,2022-03-30 20:25:36,inspect,NA,2022-03-30 16:01:00
broom.mixed,0.2.9.4,2022-03-30 20:25:36,inspect,NA,2022-03-30 14:38:00
covid19br,0.1.4,2022-03-30 20:25:36,pending,NA,2022-03-30 12:11:00
FlywayNet,0.1.1,2022-03-30 20:25:36,waiting,NA,2022-03-14 17:25:00
hgutils,0.2.11,2022-03-30 20:25:36,inspect,NA,2022-03-30 13:14:00
hyperbrick,1.0,2022-03-30 20:25:36,inspect,NA,2022-03-30 16:48:00
JLPM,1.0.1,2022-03-30 20:25:36,inspect,NA,2022-03-30 14:12:00
KODAMA,1.9,2022-03-30 20:25:36,inspect,NA,2022-03-29 13:49:00
lessR,4.1.7,2022-03-30 20:25:36,recheck,NA,2022-03-30 18:09:00
MCMCpack,1.6-2,2022-03-30 20:25:36,pending,NA,2022-03-30 11:28:00
MLVSBM,0.2.3,2022-03-30 20:25:36,waiting,NA,2022-03-30 09:19:00
mvgb,0.0.2,2022-03-30 20:25:36,pretest,NA,2022-03-30 18:18:00
objectSignals,0.10.3,2022-03-30 20:25:36,waiting,NA,2022-03-30 16:41:00
picker,0.2.6,2022-03-30 20:25:36,inspect,NA,2022-03-30 17:31:00
plgp,1.1-8,2022-03-30 20:25:36,waiting,NA,2022-03-29 22:33:00
pspatreg,1.0.0,2022-03-30 20:25:36,inspect,NA,2022-03-30 13:51:00
qmix,0.1.2.1,2022-03-30 20:25:36,inspect,NA,2022-03-30 13:36:00
quarks,1.1.0,2022-03-30 20:25:36,inspect,NA,2022-03-30 16:43:00
RcppAlgos,2.5.3,2022-03-30 20:25:36,waiting,NA,2022-03-30 13:54:00
rstantools,2.2.0,2022-03-30 20:25:36,waiting,NA,2022-03-23 20:18:00
sedproxy,0.7.3,2022-03-30 20:25:36,inspect,NA,2022-03-30 16:00:00
sinew,0.4.0,2022-03-30 20:25:36,waiting,NA,2022-03-27 20:02:00
SpatialGEV,0.0.0.9000,2022-03-30 20:25:36,inspect,NA,2022-03-30 15:46:00
texPreview,2.0.0,2022-03-30 20:25:36,waiting,NA,2022-03-29 01:00:00
tippy,1.0.0,2022-03-30 20:25:36,waiting,NA,2022-03-26 17:50:00
