package,version,snapshot_time,folder,subfolder,submission_time
AMR,1.8.1,2022-03-23 17:28:44,waiting,NA,2022-03-16 18:23:00
BRACoD.R,0.0.2.0,2022-03-23 17:28:44,waiting,NA,2022-03-17 14:31:00
Compositional,5.5,2022-03-23 17:28:44,pending,NA,2022-03-22 17:16:00
covid19us,0.1.8,2022-03-23 17:28:44,pending,NA,2022-03-23 00:09:00
FlywayNet,0.1.1,2022-03-23 17:28:44,waiting,NA,2022-03-14 16:25:00
idefix,1.0.2,2022-03-23 17:28:44,inspect,NA,2022-03-23 15:52:00
Matrix,1.4-1,2022-03-23 17:28:44,publish,NA,2022-03-22 11:29:00
Rfmtool,4.1.7,2022-03-23 17:28:44,pending,NA,2022-03-23 07:13:00
sass,0.4.1,2022-03-23 17:28:44,pretest,NA,2022-03-23 16:18:00
scan,0.54,2022-03-23 17:28:44,pretest,NA,2022-03-23 16:16:00
sistmr,0.1.1,2022-03-23 17:28:44,newbies,NA,2022-03-23 16:15:00
