package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2024-11-16 00:20:58,human,UL,2024-09-11 07:51:00
BiasedUrn,2.0.12,2024-11-16 00:20:58,human,UL,2024-05-11
BioVizSeq,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 13:28:00
CareDensity,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 13:10:00
DFA,1.0.0,2024-11-16 00:20:58,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2024-11-16 00:20:58,human,UL,2024-02-22
EpiNow2,1.3.3,2024-11-16 00:20:58,human,UL,2022-11-01
JATOStools,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 12:48:00
LogicForest,2.1.0,2024-11-16 00:20:58,human,UL,2024-03-08
LogicForest,2.1.1,2024-11-16 00:20:58,human,UL,2024-03-12
MortCast,2.8-0,2024-11-16 00:20:58,inspect,NA,2024-11-15 19:24:00
OutcomeWeights,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 19:23:00
REDCapCAST,24.11.1,2024-11-16 00:20:58,inspect,NA,2024-11-15 21:30:00
RcppPlanc,1.0.0,2024-11-16 00:20:58,human,UL,2024-02-23
Rfast,2.0.8,2024-11-16 00:20:58,human,UL,2023-06-25
SubgrpID,0.11,2024-11-16 00:20:58,human,UL,2024-01-17
TAD,1.0.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 11:41:00
TreatmentPatterns,2.6.8,2024-11-16 00:20:58,human,UL,2024-08-23 14:15:00
VIGoR,1.1.4,2024-11-16 00:20:58,human,UL,2024-05-28 11:39:00
adbcpostgresql,0.8.0,2024-11-16 00:20:58,human,UL,2023-11-10
animint2,2023.3.10,2024-11-16 00:20:58,human,UL,2023-03-12
atime,2024.11.15,2024-11-16 00:20:58,human,special/noSuggests,2024-11-15 20:52:00
autoslider.core,0.0.1,2024-11-16 00:20:58,newbies,NA,2024-11-15 14:04:00
banditsCI,1.0.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 17:58:00
bfboinet,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 10:03:00
blockcluster,4.5.5,2024-11-16 00:20:58,human,UL,2024-02-23
cargo,0.3.12,2024-11-16 00:20:58,human,UL,2022-09-28
cgalMeshes,2.2.0,2024-11-16 00:20:58,human,UL,2023-06-24
climate,1.1.0,2024-11-16 00:20:58,human,UL,2022-10-12
clpAPI,1.3.2,2024-11-16 00:20:58,human,UL,2022-10-21
coala,0.7.1,2024-11-16 00:20:58,human,UL,2022-12-30
connections,0.1.1,2024-11-16 00:20:58,human,UL,2023-12-15
cplexAPI,1.5.1,2024-11-16 00:20:58,human,UL,2022-10-21
distfreereg,1.0.1,2024-11-16 00:20:58,human,special/noLD,2024-11-15 16:12:00
dodgr,0.2.21,2024-11-16 00:20:58,human,UL,2023-06-01
effectplots,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 12:33:00
et.nwfva,0.1.1,2024-11-16 00:20:58,human,UL,2022-11-22
evenBreak,1.0,2024-11-16 00:20:58,human,UL,2024-10-06 23:26:00
evolved,1.0.0,2024-11-16 00:20:58,pretest,NA,2024-11-16 00:13:00
factset.protobuf.stachextensions,1.0.2,2024-11-16 00:20:58,human,UL,2022-11-18
forestdynR,0.0.1,2024-11-16 00:20:58,newbies,NA,2024-11-15 14:13:00
forsearch,6.3.0,2024-11-16 00:20:58,inspect,NA,2024-11-15 16:01:00
fritools,4.0.0,2024-11-16 00:20:58,human,UL,2022-10-12
gdalBindings,0.1.23,2024-11-16 00:20:58,human,UL,2024-04-22
gdalraster,1.0.0,2024-11-16 00:20:58,human,UL,2023-05-05
gerda,0.1.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 19:04:00
gifski,1.12.0-2,2024-11-16 00:20:58,human,UL,2023-08-09
imanr,1.0.2,2024-11-16 00:20:58,human,UL,2024-06-19 12:02:00
lnmixsurv,3.1.3,2024-11-16 00:20:58,human,UL,2024-08-23 12:10:00
luajr,0.1.6,2024-11-16 00:20:58,human,UL,2024-02-23
mdsdt,1.3,2024-11-16 00:20:58,human,UL,2023-10-15
moderate.mediation,0.0.7,2024-11-16 00:20:58,human,UL,2023-11-27
pan,1.9,2024-11-16 00:20:58,human,UL,2024-07-26 15:34:00
pretest,0.2,2024-11-16 00:20:58,human,UL,2023-10-16
psc,1.0.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 12:08:00
sccore,1.0.3,2024-11-16 00:20:58,human,UL,2023-03-12
scregclust,0.1.10,2024-11-16 00:20:58,newbies,NA,2024-11-15 11:42:00
speakeasyR,0.1.2,2024-11-16 00:20:58,human,UL,2024-07-26 15:54:00
talkr,0.1.3,2024-11-16 00:20:58,newbies,NA,2024-11-15 15:00:00
testthat,3.2.2,2024-11-16 00:20:58,recheck,NA,2024-11-11 21:34:00
tictoc,1.2,2024-11-16 00:20:58,human,UL,2024-02-22
tinytable,0.6.0,2024-11-16 00:20:58,recheck,NA,2024-11-15 04:42:00
tram,1.2-0,2024-11-16 00:20:58,human,UL,2024-11-14 17:34:00
tsmarch,1.0.0,2024-11-16 00:20:58,newbies,NA,2024-11-15 11:37:00
vivid,0.2.6,2024-11-16 00:20:58,human,UL,2023-04-03
