package,version,snapshot_time,folder,subfolder,submission_time
adaptsmoFMRI,1.2,2022-08-18 08:27:24,newbies,NA,2022-08-17 12:14:00
AeroSampleR,0.1.14,2022-08-18 08:27:24,waiting,NA,2022-08-17 22:38:00
ambit,0.1.2,2022-08-18 08:27:24,newbies,NA,2022-08-18 01:54:00
atime,2022.8.16,2022-08-18 08:27:24,newbies,NA,2022-08-17 13:37:00
BASiNET,0.0.5,2022-08-18 08:27:24,inspect,NA,2022-08-17 16:33:00
BayesianMediationA,1.0,2022-08-18 08:27:24,newbies,NA,2022-08-16 15:46:00
bdc,1.1.2,2022-08-18 08:27:24,inspect,NA,2022-08-18 02:18:00
binspp,0.1.22,2022-08-18 08:27:24,waiting,NA,2022-08-09 16:41:00
cargo,0.3.0,2022-08-18 08:27:24,inspect,NA,2022-08-05 13:50:00
ccml,1.0.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 07:36:00
charlatan,0.5.0,2022-08-18 08:27:24,waiting,NA,2022-08-18 06:34:00
CirclesIntersections,1.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 12:32:00
CohensdpLibrary,0.5.5,2022-08-18 08:27:24,newbies,NA,2022-08-16 14:15:00
copulaboost,0.1.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 09:03:00
copulaSim,0.0.1,2022-08-18 08:27:24,inspect,NA,2022-08-18 04:05:00
covdepGE,1.0.0,2022-08-18 08:27:24,newbies,NA,2022-08-16 20:38:00
CSHShydRology,1.2.4,2022-08-18 08:27:24,inspect,NA,2022-08-16 18:53:00
ctmva,1.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 16:12:00
cusp,2.3.5,2022-08-18 08:27:24,newbies,NA,2022-08-17 20:16:00
dataversionr,0.9.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 15:42:00
detectseparation,0.3,2022-08-18 08:27:24,waiting,NA,2022-08-16 09:36:00
dirttee,1.0,2022-08-18 08:27:24,newbies,NA,2022-08-16 14:07:00
document,3.3.4,2022-08-18 08:27:24,waiting,NA,2022-08-17 11:15:00
dodgr,0.2.15,2022-08-18 08:27:24,inspect,NA,2022-08-17 15:39:00
EloSteepness,0.4.5,2022-08-18 08:27:24,newbies,NA,2022-08-16 15:52:00
epitopR,0.1.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 17:36:00
fbnet,1.0.0,2022-08-18 08:27:24,newbies,NA,2022-08-16 16:45:00
flexsiteboard,0.0.5,2022-08-18 08:27:24,newbies,NA,2022-08-17 09:25:00
flipscores,1.2.0,2022-08-18 08:27:24,human,UL,2022-08-11 13:24:00
fqar,0.2.0,2022-08-18 08:27:24,newbies,NA,2022-08-18 02:50:00
fritools,3.7.1,2022-08-18 08:27:24,pending,NA,2022-08-16 18:55:00
func2vis,1.0-2,2022-08-18 08:27:24,waiting,NA,2022-08-09 23:47:00
genlasso,1.6,2022-08-18 08:27:24,newbies,NA,2022-08-17 15:21:00
ggcoverage,0.7.0,2022-08-18 08:27:24,newbies,NA,2022-08-16 15:32:00
ggESDA,0.2.0,2022-08-18 08:27:24,inspect,NA,2022-08-17 11:21:00
GLMsData,1.2,2022-08-18 08:27:24,inspect,NA,2022-08-18 05:29:00
goldfish,1.6.3,2022-08-18 08:27:24,newbies,NA,2022-08-17 13:16:00
handyFunctions,0.1.0,2022-08-18 08:27:24,inspect,NA,2022-08-18 04:04:00
ICED,0.0.1,2022-08-18 08:27:24,newbies,NA,2022-08-16 17:14:00
image.textlinedetector,0.2.1,2022-08-18 08:27:24,inspect,NA,2022-08-17 11:17:00
JSparO,1.5.0,2022-08-18 08:27:24,newbies,NA,2022-08-17 13:18:00
lifeR,0.9.5,2022-08-18 08:27:24,newbies,NA,2022-08-17 20:47:00
