package,version,snapshot_time,folder,subfolder,submission_time
APCtools,1.0.8,2025-06-18 21:21:02,pretest,NA,2025-06-18 21:10:00
ActisoftR,0.0.2,2025-06-18 21:21:02,human,UL,2024-09-11
BiasedUrn,2.0.12,2025-06-18 21:21:02,human,UL,2024-05-11
DFA,1.0.0,2025-06-18 21:21:02,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2025-06-18 21:21:02,human,UL,2024-02-22
DNAmf,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 04:21:00
EpiNow2,1.3.3,2025-06-18 21:21:02,human,UL,2022-11-01
FLAG,0.1,2025-06-18 21:21:02,human,UL,2025-03-31 17:00:00
FunctionalCalibration,1.0.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 00:36:00
HOIFCar,0.2.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 17:01:00
INetTool,0.1.1,2025-06-18 21:21:02,newbies,NA,2025-06-18 18:23:00
LogicForest,2.1.0,2025-06-18 21:21:02,human,UL,2024-03-08
LogicForest,2.1.1,2025-06-18 21:21:02,human,UL,2024-03-12
ManyIVsNets,0.1.1,2025-06-18 21:21:02,newbies,NA,2025-06-18 13:07:00
PepMapViz,1.1.0,2025-06-18 21:21:02,inspect,NA,2025-06-18 20:58:00
QuantilePeer,0.0.1,2025-06-18 21:21:02,newbies,NA,2025-06-18 14:37:00
REMixed,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 14:16:00
Rfast,2.0.8,2025-06-18 21:21:02,human,UL,2023-06-25
SelfControlledCaseSeries,6.0.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 17:53:00
SingleCellComplexHeatMap,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 11:27:00
SubgrpID,0.11,2025-06-18 21:21:02,human,UL,2024-01-17
TableContainer,1.0.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 00:10:00
TreatmentPatterns,2.6.8,2025-06-18 21:21:02,human,UL,2024-08-23
VFP,1.4.3,2025-06-18 21:21:02,human,UL,2025-01-23 18:37:00
VIGoR,1.1.4,2025-06-18 21:21:02,human,UL,2024-05-28
VoronoiBiomedPlot,0.1.1,2025-06-18 21:21:02,waiting,NA,2025-06-12 10:43:00
adbcpostgresql,0.8.0,2025-06-18 21:21:02,human,UL,2023-11-10
animint2,2023.3.10,2025-06-18 21:21:02,human,UL,2023-03-12
backtestGraphics,0.1.6,2025-06-18 21:21:02,human,UL,2024-12-20 11:18:00
bea.R,1.1.0,2025-06-18 21:21:02,human,UL,2025-04-02 11:19:00
blockcluster,4.5.5,2025-06-18 21:21:02,human,UL,2024-02-23
cargo,0.3.12,2025-06-18 21:21:02,human,UL,2022-09-28
cgalMeshes,2.2.0,2025-06-18 21:21:02,human,UL,2023-06-24
climate,1.1.0,2025-06-18 21:21:02,human,UL,2022-10-12
clinpubr,1.0.1,2025-06-18 21:21:02,newbies,NA,2025-06-18 17:56:00
clpAPI,1.3.2,2025-06-18 21:21:02,human,UL,2022-10-21
coala,0.7.1,2025-06-18 21:21:02,human,UL,2022-12-30
connections,0.1.1,2025-06-18 21:21:02,human,UL,2023-12-16
cplexAPI,1.5.1,2025-06-18 21:21:02,human,UL,2022-10-21
densityratio,0.2.1,2025-06-18 21:21:02,inspect,NA,2025-06-18 16:15:00
dodgr,0.2.21,2025-06-18 21:21:02,human,UL,2023-06-01
eqtesting,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 16:02:00
et.nwfva,0.1.1,2025-06-18 21:21:02,human,UL,2022-11-22
evenBreak,1.0,2025-06-18 21:21:02,human,UL,2024-10-07
factset.protobuf.stachextensions,1.0.2,2025-06-18 21:21:02,human,UL,2022-11-18
flir,0.5.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 14:30:00
fluxtools,0.2.0,2025-06-18 21:21:02,pretest,NA,2025-06-18 04:55:00
fracARMA,0.1.0,2025-06-18 21:21:02,human,UL,2025-02-13 15:24:00
fractalforest,1.0.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 15:15:00
fritools,4.0.0,2025-06-18 21:21:02,human,UL,2022-10-12
gdalBindings,0.1.23,2025-06-18 21:21:02,human,UL,2024-04-22
gdalraster,1.0.0,2025-06-18 21:21:02,human,UL,2023-05-05
geess,0.1.2,2025-06-18 21:21:02,newbies,NA,2025-06-18 06:20:00
gemR,1.2.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 12:30:00
gganimate,1.0.10,2025-06-18 21:21:02,waiting,NA,2025-06-18 13:17:00
gifski,1.12.0-2,2025-06-18 21:21:02,human,UL,2023-08-09
imageRy,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 17:47:00
imanr,1.0.2,2025-06-18 21:21:02,human,UL,2024-06-19
kerdiest,1.3-1,2025-06-18 21:21:02,newbies,NA,2025-06-18 18:00:00
lares,5.3.0,2025-06-18 21:21:02,waiting,NA,2025-06-18 11:30:00
letsHerp,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 18:15:00
lnmixsurv,3.1.3,2025-06-18 21:21:02,human,UL,2024-08-23
loon,1.4.3,2025-06-18 21:21:02,waiting,NA,2025-06-09 22:56:00
luajr,0.1.6,2025-06-18 21:21:02,human,UL,2024-02-23
mdsdt,1.3,2025-06-18 21:21:02,human,UL,2023-10-15
mgwrsar,1.1,2025-06-18 21:21:02,human,UL,2025-02-20 10:35:00
midr,0.5.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 17:40:00
mlflow,3.1.0,2025-06-18 21:21:02,waiting,NA,2025-06-18 04:55:00
moderate.mediation,0.0.7,2025-06-18 21:21:02,human,UL,2023-11-27
nFactors,2.4.1.2,2025-06-18 21:21:02,waiting,NA,2025-06-07 22:18:00
neutroSurvey,0.1.0,2025-06-18 21:21:02,newbies,NA,2025-06-18 07:04:00
paddleR,0.1.2,2025-06-18 21:21:02,newbies,NA,2025-06-18 08:18:00
pan,1.9,2025-06-18 21:21:02,human,UL,2024-07-26
patchwork,1.3.1,2025-06-18 21:21:02,waiting,NA,2025-06-18 11:22:00
