package,version,snapshot_time,folder,subfolder,submission_time
bbsBayes,2.5.0,2022-07-08 21:18:01,inspect,NA,2022-07-08 16:44:00
bws,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 06:38:00
cgaim,1.0.0,2022-07-08 21:18:01,newbies,NA,2022-07-07 19:32:00
drda,2.0.1,2022-07-08 21:18:01,pending,NA,2022-07-06 14:40:00
eatRep,0.14.5,2022-07-08 21:18:01,inspect,NA,2022-07-07 11:26:00
ebirdst,1.2020.1,2022-07-08 21:18:01,pretest,NA,2022-07-08 15:26:00
ExactCIdiff,2.1,2022-07-08 21:18:01,newbies,NA,2022-07-08 17:21:00
ForagingOrg,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 19:34:00
ggspatial,1.1.6,2022-07-08 21:18:01,waiting,NA,2022-07-08 19:26:00
glmmSeq,0.1.2,2022-07-08 21:18:01,pretest,NA,2022-07-08 21:12:00
gmwmx,1.0.0,2022-07-08 21:18:01,inspect,NA,2022-07-08 11:06:00
HUM,2.0,2022-07-08 21:18:01,human,UL,2022-06-21 14:58:00
iapws,0.6.0,2022-07-08 21:18:01,newbies,NA,2022-07-07 21:18:00
imputeREE,0.0.1,2022-07-08 21:18:01,newbies,NA,2022-07-08 03:15:00
ino,0.1.0,2022-07-08 21:18:01,human,VW,2022-07-06 08:07:00
InteRD,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 06:56:00
IntLIM,2.0.1,2022-07-08 21:18:01,newbies,NA,2022-07-08 19:51:00
iraceplot,1.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 08:08:00
LDABiplots,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-07 23:11:00
mglasso,0.1.2,2022-07-08 21:18:01,inspect,NA,2022-07-07 12:28:00
mMARCH.AC,2.4.0.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 16:58:00
nnfor,0.9.7,2022-07-08 21:18:01,waiting,NA,2022-07-06 21:16:00
o2plsda,0.0.16,2022-07-08 21:18:01,inspect,NA,2022-07-08 20:37:00
parcats,0.0.4,2022-07-08 21:18:01,newbies,NA,2022-07-08 09:19:00
plotlyHugeData,0.0.1,2022-07-08 21:18:01,waiting,NA,2022-06-28 09:27:00
POSSA,0.5.4,2022-07-08 21:18:01,newbies,NA,2022-07-08 07:32:00
promor,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 19:47:00
ptools,1.0.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 14:16:00
RandomFields,3.3.18,2022-07-08 21:18:01,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-07-08 21:18:01,human,UL,2022-05-04 20:06:00
Rcpp,1.0.9,2022-07-08 21:18:01,waiting,NA,2022-07-02 17:36:00
reda,0.5.4,2022-07-08 21:18:01,inspect,NA,2022-07-08 17:49:00
renderthis,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-07 17:41:00
rgl,0.109.6,2022-07-08 21:18:01,waiting,NA,2022-07-08 01:45:00
RMediation,1.2.0,2022-07-08 21:18:01,waiting,NA,2022-06-30 23:25:00
salso,0.3.9,2022-07-08 21:18:01,waiting,NA,2022-07-03 00:00:00
seeker,1.0.5,2022-07-08 21:18:01,newbies,NA,2022-07-08 00:18:00
sf,1.0-8,2022-07-08 21:18:01,waiting,NA,2022-07-07 10:17:00
slendr,0.2.0,2022-07-08 21:18:01,newbies,NA,2022-07-08 14:31:00
StepBeta,2.0.1,2022-07-08 21:18:01,waiting,NA,2022-07-08 11:31:00
tidyselect,1.1.3,2022-07-08 21:18:01,waiting,NA,2022-06-27 20:14:00
tidyverse,1.3.2,2022-07-08 21:18:01,waiting,NA,2022-07-06 20:57:00
tramvs,0.0-1,2022-07-08 21:18:01,newbies,NA,2022-07-08 14:17:00
TrenchR,0.1.0,2022-07-08 21:18:01,newbies,NA,2022-07-07 22:45:00
vprr,0.2.2,2022-07-08 21:18:01,pretest,NA,2022-07-08 15:27:00
weightedRank,0.1.6,2022-07-08 21:18:01,newbies,NA,2022-07-08 20:57:00
WordR,0.3.5,2022-07-08 21:18:01,waiting,NA,2022-07-08 10:45:00
