package,version,snapshot_time,folder,subfolder,submission_time
ActisoftR,0.0.2,2025-07-20 04:23:30,human,UL,2024-09-11
AgeBandDecomposition,1.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 16:08:00
BKP,0.1.0,2025-07-20 04:23:30,newbies,NA,2025-07-19 15:17:00
BiasedUrn,2.0.12,2025-07-20 04:23:30,human,UL,2024-05-11
Connection,0.1.0,2025-07-20 04:23:30,newbies,NA,2025-07-19 01:47:00
ConversationAlign,0.2.0,2025-07-20 04:23:30,newbies,NA,2025-07-19 17:22:00
DFA,1.0.0,2025-07-20 04:23:30,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2025-07-20 04:23:30,human,UL,2024-02-22
DisasterAlert,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 12:27:00
EpiNow2,1.3.3,2025-07-20 04:23:30,human,UL,2022-11-01
FLAG,0.1,2025-07-20 04:23:30,human,UL,2025-03-31 17:00:00
GRAB,0.2.0,2025-07-20 04:23:30,newbies,NA,2025-07-17 10:46:00
HaploVar,0.1.1,2025-07-20 04:23:30,newbies,NA,2025-07-17 04:50:00
JRF,0.1-4,2025-07-20 04:23:30,human,UL,2016-10-25
LogicForest,2.1.0,2025-07-20 04:23:30,human,UL,2024-03-08
LogicForest,2.1.1,2025-07-20 04:23:30,human,UL,2024-03-12
MD2sample,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 16:33:00
PAGE,0.1.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 04:27:00
PANPRSnext,1.2.1,2025-07-20 04:23:30,newbies,NA,2025-07-19 19:09:00
PoweR,1.1.4,2025-07-20 04:23:30,newbies,NA,2025-07-20 01:24:00
Rfast,2.0.8,2025-07-20 04:23:30,human,UL,2023-06-25
ShiVa,1.0.1,2025-07-20 04:23:30,newbies,NA,2025-07-19 16:38:00
ShrinkageTrees,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 19:15:00
SlimR,1.0.2,2025-07-20 04:23:30,pretest,NA,2025-07-20 02:54:00
SubgrpID,0.11,2025-07-20 04:23:30,human,UL,2024-01-17
Tivy,0.1.0,2025-07-20 04:23:30,pretest,NA,2025-07-20 02:45:00
TreatmentPatterns,2.6.8,2025-07-20 04:23:30,human,UL,2024-08-23
TreeTools,1.15.0,2025-07-20 04:23:30,waiting,NA,2025-07-16 14:33:00
VARtests,2.0.6,2025-07-20 04:23:30,newbies,NA,2025-07-17 20:15:00
VFP,1.4.3,2025-07-20 04:23:30,human,UL,2025-01-23 18:37:00
VIGoR,1.1.4,2025-07-20 04:23:30,human,UL,2024-05-28
WeightMyItems,0.1.3,2025-07-20 04:23:30,newbies,NA,2025-07-19 14:12:00
adbcdrivermanager,0.19.0-1,2025-07-20 04:23:30,waiting,NA,2025-07-19 21:06:00
adbcpostgresql,0.8.0,2025-07-20 04:23:30,human,UL,2023-11-10
animint2,2023.3.10,2025-07-20 04:23:30,human,UL,2023-03-12
backtestGraphics,0.1.6,2025-07-20 04:23:30,human,UL,2024-12-20
bdots,2.0.0,2025-07-20 04:23:30,waiting,NA,2025-07-17 18:18:00
bea.R,1.1.0,2025-07-20 04:23:30,human,UL,2025-04-02 11:19:00
blockcluster,4.5.5,2025-07-20 04:23:30,human,UL,2024-02-23
calcal,1.0.0,2025-07-20 04:23:30,pretest,NA,2025-07-20 03:49:00
cargo,0.3.12,2025-07-20 04:23:30,human,UL,2022-09-28
cgalMeshes,2.2.0,2025-07-20 04:23:30,human,UL,2023-06-24
cicalc,0.1.0,2025-07-20 04:23:30,newbies,NA,2025-07-17 11:29:00
climate,1.1.0,2025-07-20 04:23:30,human,UL,2022-10-12
clmplus,1.0.1,2025-07-20 04:23:30,newbies,NA,2025-07-17 09:22:00
clpAPI,1.3.2,2025-07-20 04:23:30,human,UL,2022-10-21
coala,0.7.1,2025-07-20 04:23:30,human,UL,2022-12-30
commecometrics,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-18 06:20:00
connections,0.1.1,2025-07-20 04:23:30,human,UL,2023-12-16
cplexAPI,1.5.1,2025-07-20 04:23:30,human,UL,2022-10-21
dodgr,0.2.21,2025-07-20 04:23:30,human,UL,2023-06-01
easyViz,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-19 16:50:00
et.nwfva,0.1.1,2025-07-20 04:23:30,human,UL,2022-11-22
evenBreak,1.0,2025-07-20 04:23:30,human,UL,2024-10-07
factset.protobuf.stachextensions,1.0.2,2025-07-20 04:23:30,human,UL,2022-11-18
fracARMA,0.1.0,2025-07-20 04:23:30,human,UL,2025-02-13 15:24:00
fritools,4.0.0,2025-07-20 04:23:30,human,UL,2022-10-12
funcMapper,1.0.0,2025-07-20 04:23:30,newbies,NA,2025-07-19 18:12:00
galisats,1.0.1,2025-07-20 04:23:30,newbies,NA,2025-07-19 14:48:00
