package,version,snapshot_time,folder,subfolder,submission_time
adaHuber,1.1,2022-03-08 07:25:19,newbies,NA,2022-03-05 19:26:00
airGRiwrm,0.6.1,2022-03-08 07:25:19,newbies,NA,2022-03-03 15:56:00
amp,1.0.0,2022-03-08 07:25:19,newbies,NA,2022-03-06 01:28:00
ast2ast,0.1,2022-03-08 07:25:19,newbies,NA,2022-03-05 14:18:00
AZIAD,0.0.1,2022-03-08 07:25:19,newbies,NA,2022-03-06 21:29:00
BBmisc,1.12,2022-03-08 07:25:19,waiting,NA,2022-03-04 14:28:00
bbotk,0.5.2,2022-03-08 07:25:19,waiting,NA,2022-03-02 08:00:00
BCDAG,1.0.0,2022-03-08 07:25:19,newbies,NA,2022-03-07 15:23:00
BigDataStatMeth,0.99.29,2022-03-08 07:25:19,newbies,NA,2022-03-06 13:36:00
biglasso,1.5.1,2022-03-08 07:25:19,newbies,NA,2022-03-04 22:45:00
BISdata,0.1-1,2022-03-08 07:25:19,newbies,NA,2022-03-07 13:56:00
bodycomp,1.0.0.9000,2022-03-08 07:25:19,inspect,NA,2022-03-08 00:29:00
bootStepAIC,1.3-0,2022-03-08 07:25:19,newbies,NA,2022-03-07 11:31:00
BoutrosLab.plotting.general,7.0.0,2022-03-08 07:25:19,waiting,NA,2022-02-17 13:59:00
breakaway,4.7.9,2022-03-08 07:25:19,newbies,NA,2022-03-07 01:07:00
calendRio,0.2.0,2022-03-08 07:25:19,newbies,NA,2022-03-04 12:46:00
CatastRo,0.2.1,2022-03-08 07:25:19,inspect,NA,2022-03-07 18:07:00
causalOT,0.1,2022-03-08 07:25:19,newbies,NA,2022-03-07 04:49:00
cheem,0.2.0,2022-03-08 07:25:19,newbies,NA,2022-03-02 23:10:00
chisquare,0.1,2022-03-08 07:25:19,newbies,NA,2022-03-03 20:17:00
ConvertPar,0.1,2022-03-08 07:25:19,newbies,NA,2022-03-07 10:58:00
CoxBcv,0.0.1.0,2022-03-08 07:25:19,newbies,NA,2022-03-05 21:39:00
DataEditR,0.1.5,2022-03-08 07:25:19,pretest,NA,2022-03-08 02:18:00
deBif,0.1.0,2022-03-08 07:25:19,newbies,NA,2022-03-04 07:30:00
dimRed,0.2.5,2022-03-08 07:25:19,waiting,NA,2022-03-04 14:59:00
disprose,0.1.6,2022-03-08 07:25:19,waiting,NA,2022-03-07 01:30:00
DistPlotter,0.0.1,2022-03-08 07:25:19,newbies,NA,2022-03-05 16:02:00
DNH4,0.1.12,2022-03-08 07:25:19,newbies,NA,2022-03-06 12:35:00
dtgiw,0.1.0,2022-03-08 07:25:19,newbies,NA,2022-03-06 12:43:00
dtts,0.1.0,2022-03-08 07:25:19,newbies,NA,2022-03-07 01:56:00
dyn.log,0.3.2,2022-03-08 07:25:19,newbies,NA,2022-03-05 20:19:00
ebnm,1.0-9,2022-03-08 07:25:19,newbies,NA,2022-03-03 13:44:00
FAVAR,0.1.1,2022-03-08 07:25:19,waiting,NA,2022-02-17 00:50:00
FEA,0.0.1,2022-03-08 07:25:19,newbies,NA,2022-03-04 03:06:00
fishualize,0.2.3,2022-03-08 07:25:19,pretest,NA,2022-03-08 01:59:00
