package,version,snapshot_time,folder,subfolder,submission_time
annotator,0.0.3,2022-12-23 04:19:49,inspect,NA,2022-12-22 22:35:00
archiveRetriever,0.3.1,2022-12-23 04:19:49,inspect,NA,2022-12-22 17:15:00
bst,0.3-24,2022-12-23 04:19:49,waiting,NA,2022-12-21 20:52:00
bujar,0.2-10,2022-12-23 04:19:49,waiting,NA,2022-12-21 20:44:00
cargo,0.3.12,2022-12-23 04:19:49,human,UL,2022-09-28 05:53:00
CARME,0.1,2022-12-23 04:19:49,pretest,NA,2022-12-23 02:50:00
climate,1.1.0,2022-12-23 04:19:49,human,UL,2022-10-12 14:28:00
clpAPI,1.3.2,2022-12-23 04:19:49,human,UL,2022-10-21 13:20:00
coala,0.7.1,2022-12-23 04:19:49,waiting,NA,2022-12-13 12:56:00
cplexAPI,1.5.1,2022-12-23 04:19:49,human,UL,2022-10-21 13:23:00
EasyABC,1.5.2,2022-12-23 04:19:49,waiting,NA,2022-12-20 12:22:00
EpiNow2,1.3.3,2022-12-23 04:19:49,human,UL,2022-11-01 15:20:00
et.nwfva,0.1.1,2022-12-23 04:19:49,human,UL,2022-11-22 09:51:00
factset.protobuf.stachextensions,1.0.2,2022-12-23 04:19:49,human,UL,2022-11-18 12:46:00
fdakma,1.3.0,2022-12-23 04:19:49,newbies,NA,2022-12-22 22:13:00
fritools,4.0.0,2022-12-23 04:19:49,human,UL,2022-10-12 14:47:00
FuzzyDBScan,0.0.1,2022-12-23 04:19:49,pretest,NA,2022-12-23 02:29:00
fwildclusterboot,0.12.1,2022-12-23 04:19:49,human,UL,2022-11-20 10:13:00
GE,0.3.3,2022-12-23 04:19:49,pretest,NA,2022-12-23 02:27:00
grizbayr,1.3.3,2022-12-23 04:19:49,waiting,NA,2022-12-22 20:56:00
KODAMA,2.4,2022-12-23 04:19:49,inspect,NA,2022-12-22 15:59:00
KuangTest,1.0.1,2022-12-23 04:19:49,pretest,NA,2022-12-23 02:00:00
mpath,0.4-2.23,2022-12-23 04:19:49,waiting,NA,2022-12-22 18:35:00
onmaRg,0.2.0,2022-12-23 04:19:49,pretest,NA,2022-12-23 03:04:00
orsk,1.0-7,2022-12-23 04:19:49,waiting,NA,2022-12-22 18:59:00
parfm,2.7.7,2022-12-23 04:19:49,human,UL,2022-11-25 13:44:00
profoc,1.0.0,2022-12-23 04:19:49,inspect,NA,2022-12-22 17:05:00
ridgetorus,1.0.0,2022-12-23 04:19:49,inspect,NA,2022-12-22 22:37:00
s20x,3.1-33,2022-12-23 04:19:49,pretest,NA,2022-12-23 02:25:00
scCustomize,1.1.0,2022-12-23 04:19:49,newbies,NA,2022-12-23 00:07:00
shiny.react,0.3.0,2022-12-23 04:19:49,waiting,NA,2022-12-22 16:23:00
uniswappeR,0.6.1,2022-12-23 04:19:49,waiting,NA,2022-12-16 14:54:00
usdoj,1.0.0,2022-12-23 04:19:49,inspect,NA,2022-12-22 17:05:00
VisualDom,0.8.0,2022-12-23 04:19:49,inspect,NA,2022-12-22 22:18:00
wflo,1.8,2022-12-23 04:19:49,waiting,NA,2022-12-15 17:18:00
zyp,0.11,2022-12-23 04:19:49,waiting,NA,2022-12-15 02:59:00
