package,version,snapshot_time,folder,subfolder,submission_time
BeeBDC,1.0.0,2023-11-28 22:16:44,human,UL,2023-09-13 08:55:00
EpiNow2,1.3.3,2023-11-28 22:16:44,human,UL,2022-11-01
EviewsR,0.1.6,2023-11-28 22:16:44,waiting,NA,2023-11-28 20:13:00
HadIBDs,1.0.0,2023-11-28 22:16:44,newbies,NA,2023-11-28 19:16:00
RCPA,0.2.1,2023-11-28 22:16:44,waiting,NA,2023-11-28 21:57:00
Rfast,2.0.8,2023-11-28 22:16:44,human,UL,2023-06-25 16:58:00
TaylorRussell,1.2,2023-11-28 22:16:44,newbies,NA,2023-11-28 21:37:00
TestGardener,3.3.0,2023-11-28 22:16:44,inspect,NA,2023-11-28 21:37:00
WienR,0.3-15,2023-11-28 22:16:44,waiting,NA,2023-11-28 15:55:00
adbcpostgresql,0.6.0,2023-11-28 22:16:44,human,UL,2023-08-31 16:54:00
adbcpostgresql,0.8.0,2023-11-28 22:16:44,human,UL,2023-11-10 03:06:00
animint2,2023.3.10,2023-11-28 22:16:44,human,UL,2023-03-12
bslib,0.6.1,2023-11-28 22:16:44,inspect,NA,2023-11-28 20:08:00
cargo,0.3.12,2023-11-28 22:16:44,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-11-28 22:16:44,human,UL,2023-06-24 20:23:00
chngpt,2023.11-28,2023-11-28 22:16:44,inspect,NA,2023-11-28 21:51:00
climate,1.1.0,2023-11-28 22:16:44,human,UL,2022-10-12
clpAPI,1.3.2,2023-11-28 22:16:44,human,UL,2022-10-21
coala,0.7.1,2023-11-28 22:16:44,human,UL,2022-12-30
cplexAPI,1.5.1,2023-11-28 22:16:44,human,UL,2022-10-21
datanugget,1.2.3,2023-11-28 22:16:44,inspect,NA,2023-11-28 20:35:00
dodgr,0.2.21,2023-11-28 22:16:44,human,UL,2023-06-01 15:00:00
et.nwfva,0.1.1,2023-11-28 22:16:44,human,UL,2022-11-22
evapoRe,1.0.0,2023-11-28 22:16:44,newbies,NA,2023-11-28 19:31:00
factset.protobuf.stachextensions,1.0.2,2023-11-28 22:16:44,human,UL,2022-11-18
fritools,4.0.0,2023-11-28 22:16:44,human,UL,2022-10-12
gdalraster,1.0.0,2023-11-28 22:16:44,human,UL,2023-05-05
geostatsp,2.0.3,2023-11-28 22:16:44,newbies,NA,2023-11-28 17:36:00
gifski,1.12.0-2,2023-11-28 22:16:44,human,UL,2023-08-09 11:13:00
lavaanExtra,0.1.9.pdf,2023-11-28 22:16:44,human,UL,2023-10-15 15:38:00
mMARCH.AC,2.9.2.0,2023-11-28 22:16:44,human,UL,2023-07-07 15:37:00
mdsdt,1.3,2023-11-28 22:16:44,human,UL,2023-10-15 15:52:00
normfluodbf,1.5.2,2023-11-28 22:16:44,inspect,NA,2023-11-28 19:27:00
parfm,2.7.7,2023-11-28 22:16:44,human,UL,2022-11-25
pretest,0.2,2023-11-28 22:16:44,human,UL,2023-10-16 20:38:00
qtl2,0.34,2023-11-28 22:16:44,inspect,NA,2023-11-28 19:54:00
rgl,1.2.8,2023-11-28 22:16:44,inspect,NA,2023-11-28 21:46:00
sccore,1.0.3,2023-11-28 22:16:44,human,UL,2023-03-12
seriation,1.5.3,2023-11-28 22:16:44,inspect,NA,2023-11-28 18:45:00
shinyInvoice,0.0.2,2023-11-28 22:16:44,waiting,NA,2023-11-28 15:37:00
vivid,0.2.6,2023-11-28 22:16:44,human,UL,2023-04-03
