package,version,snapshot_time,folder,subfolder,submission_time
ADSIHT,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-05 13:12:00
ADSIHT,0.1.0,2024-12-05 13:45:46,pretest,NA,2024-12-05 13:31:00
ActisoftR,0.0.2,2024-12-05 13:45:46,human,UL,2024-09-11 07:51:00
AuxSurvey,0.9,2024-12-05 13:45:46,newbies,NA,2024-12-05 00:22:00
BayesianFitForecast,1.0.0,2024-12-05 13:45:46,newbies,NA,2024-12-03 07:01:00
BiasedUrn,2.0.12,2024-12-05 13:45:46,human,UL,2024-05-11
ConjointChecks,0.2.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 03:06:00
DFA,1.0.0,2024-12-05 13:45:46,human,UL,2024-02-17
DIDmultiplegtDYN,1.0.3,2024-12-05 13:45:46,human,UL,2024-02-22
EpiNow2,1.3.3,2024-12-05 13:45:46,human,UL,2022-11-01
ErlangC,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-03 09:56:00
FlexRL,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 11:05:00
GDILM.SEIRS,0.0.1,2024-12-05 13:45:46,newbies,NA,2024-12-03 21:23:00
GOLDprice,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 02:49:00
GVS,0.0.1,2024-12-05 13:45:46,newbies,NA,2024-12-03 23:10:00
HSAR,0.6.0,2024-12-05 13:45:46,newbies,NA,2024-12-05 03:46:00
KRAH,0.0.0.1,2024-12-05 13:45:46,newbies,NA,2024-12-05 00:57:00
LogicForest,2.1.0,2024-12-05 13:45:46,human,UL,2024-03-08
LogicForest,2.1.1,2024-12-05 13:45:46,human,UL,2024-03-12
MIGEE,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 00:35:00
PerformanceAnalytics,2.0.8,2024-12-05 13:45:46,human,special/noSuggests,2024-12-05 12:26:00
PhenotypeR,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 14:44:00
Plantbreeding,0.1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 16:59:00
RapidFuzz,1.0,2024-12-05 13:45:46,newbies,NA,2024-12-03 21:17:00
RcppPlanc,1.0.0,2024-12-05 13:45:46,human,UL,2024-02-23
RegDDM,1.0,2024-12-05 13:45:46,newbies,NA,2024-12-04 06:11:00
Rfast,2.0.8,2024-12-05 13:45:46,human,UL,2023-06-25
SBMTrees,1.1,2024-12-05 13:45:46,newbies,NA,2024-12-04 15:31:00
SubgrpID,0.11,2024-12-05 13:45:46,human,UL,2024-01-17
