package,version,snapshot_time,folder,subfolder,submission_time
AMR,1.8.1,2022-03-18 11:22:40,waiting,NA,2022-03-16 18:23:00
bootCT,1.0,2022-03-18 11:22:40,inspect,NA,2022-03-17 10:12:00
BoutrosLab.plotting.general,7.0.3,2022-03-18 11:22:40,inspect,NA,2022-03-15 18:14:00
BRACoD.R,0.0.2.0,2022-03-18 11:22:40,waiting,NA,2022-03-17 14:31:00
combinIT,1.0.0,2022-03-18 11:22:40,newbies,NA,2022-03-18 04:42:00
comspat,1.0.0,2022-03-18 11:22:40,newbies,NA,2022-03-17 13:25:00
disprose,0.1.6,2022-03-18 11:22:40,waiting,NA,2022-03-07 01:30:00
FlywayNet,0.1.1,2022-03-18 11:22:40,waiting,NA,2022-03-14 16:25:00
glmnet,4.1-4,2022-03-18 11:22:40,waiting,NA,2022-03-09 00:25:00
IDSL.SUFA,1.0,2022-03-18 11:22:40,newbies,NA,2022-03-18 03:22:00
Matrix,1.4-1,2022-03-18 11:22:40,waiting,NA,2022-03-09 11:10:00
MetaculR,0.1.1,2022-03-18 11:22:40,newbies,NA,2022-03-18 04:31:00
mlr3data,0.6.0,2022-03-18 11:22:40,recheck,NA,2022-03-17 12:53:00
monashtipr,0.1.0,2022-03-18 11:22:40,newbies,NA,2022-03-18 05:43:00
movecost,1.6,2022-03-18 11:22:40,newbies,NA,2022-03-17 10:57:00
occCite,0.5.4,2022-03-18 11:22:40,inspect,NA,2022-03-17 19:15:00
PLORN,0.1.1,2022-03-18 11:22:40,newbies,NA,2022-03-17 12:36:00
rattle,5.4.16,2022-03-18 11:22:40,waiting,NA,2022-03-14 19:32:00
RGCxGC,1.1-2.1,2022-03-18 11:22:40,inspect,NA,2022-03-16 15:47:00
RNAseqQC,0.1.1,2022-03-18 11:22:40,inspect,NA,2022-03-17 18:47:00
rvinecopulib,0.6.1.1.3,2022-03-18 11:22:40,recheck,NA,2022-03-18 08:56:00
saeHB.ZIB,0.1.0,2022-03-18 11:22:40,newbies,NA,2022-03-18 04:08:00
safedata,1.1.0,2022-03-18 11:22:40,newbies,NA,2022-03-17 21:40:00
spldv,0.1.0,2022-03-18 11:22:40,newbies,NA,2022-03-17 19:14:00
sRNAGenetic,0.1.0,2022-03-18 11:22:40,newbies,NA,2022-03-17 11:15:00
staRdom,1.1.25,2022-03-18 11:22:40,waiting,NA,2022-03-10 09:49:00
statgenMPP,1.0.0,2022-03-18 11:22:40,newbies,NA,2022-03-18 07:28:00
tailTransform,1.0.4,2022-03-18 11:22:40,newbies,NA,2022-03-17 19:31:00
targets,0.11.0,2022-03-18 11:22:40,inspect,NA,2022-03-16 04:27:00
tune,0.2.0,2022-03-18 11:22:40,inspect,NA,2022-03-17 15:07:00
voluModel,0.1.3,2022-03-18 11:22:40,pending,NA,2022-03-18 08:33:00
