package,version,snapshot_time,folder,subfolder,submission_time
BeeGUTS,1.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-21 16:46:00
calibrationband,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-21 16:32:00
CalibrationCurves,0.1.4,2022-08-05 14:42:37,newbies,NA,2022-07-21 19:57:00
cargo,0.3.0,2022-08-05 14:42:37,inspect,NA,2022-08-05 13:50:00
cassowaryr,2.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 11:28:00
ccml,1.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-25 09:00:00
cephalopod,0.0.1,2022-08-05 14:42:37,newbies,NA,2022-07-21 20:04:00
cito,1.0.0,2022-08-05 14:42:37,waiting,NA,2022-07-25 10:04:00
CMHNPA,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 04:58:00
CoronaNetR,0.3.0,2022-08-05 14:42:37,newbies,NA,2022-07-21 20:37:00
CorporaCoCo,2.0,2022-08-05 14:42:37,inspect,NA,2022-08-05 13:03:00
cwbtools,0.3.7,2022-08-05 14:42:37,newbies,NA,2022-07-21 22:14:00
dcifer,1.1.0,2022-08-05 14:42:37,pending,NA,2022-08-05 11:02:00
diffdfs,0.9.0,2022-08-05 14:42:37,newbies,NA,2022-08-05 12:43:00
fake,1.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 19:30:00
geneHapR,1.0.3,2022-08-05 14:42:37,pretest,NA,2022-08-05 14:26:00
genieBPC,1.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 21:27:00
gmwmx,1.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-25 13:15:00
gtreg,0.1.0,2022-08-05 14:42:37,pretest,NA,2022-08-05 14:40:00
hmcdm,2.0.0,2022-08-05 14:42:37,newbies,NA,2022-07-24 02:13:00
iNEXT,3.0.0,2022-08-05 14:42:37,pretest,NA,2022-08-05 14:37:00
insight,0.18.1,2022-08-05 14:42:37,inspect,NA,2022-08-05 12:58:00
mlr3measures,0.5.0,2022-08-05 14:42:37,publish,NA,2022-08-05 14:07:00
nhanesA,0.7.0,2022-08-05 14:42:37,newbies,NA,2022-08-05 12:38:00
RandomFields,3.3.18,2022-08-05 14:42:37,human,UL,2022-05-04 20:17:00
RandomFieldsUtils,1.2.6,2022-08-05 14:42:37,human,UL,2022-05-04 20:06:00
rankinPlot,1.0.1,2022-08-05 14:42:37,newbies,NA,2022-07-22 03:08:00
readSX,0.8.1,2022-08-05 14:42:37,newbies,NA,2022-07-22 22:35:00
ROCSI,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 04:41:00
RRphylo,2.7.0,2022-08-05 14:42:37,pretest,NA,2022-08-05 14:29:00
rspm,0.2.0,2022-08-05 14:42:37,inspect,NA,2022-08-05 13:51:00
salso,0.3.9,2022-08-05 14:42:37,waiting,NA,2022-07-03 00:00:00
sansa,0.0.1,2022-08-05 14:42:37,newbies,NA,2022-07-21 20:51:00
seeker,1.0.9,2022-08-05 14:42:37,newbies,NA,2022-07-22 23:11:00
shinyStorePlus,0.6,2022-08-05 14:42:37,newbies,NA,2022-08-05 13:09:00
slendr,0.2.0,2022-08-05 14:42:37,newbies,NA,2022-07-21 19:29:00
SPB,1.0.0.0000,2022-08-05 14:42:37,pretest,NA,2022-08-05 14:32:00
spmodel,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 20:05:00
SurfaceReconstruction,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 12:02:00
targets,0.13.1,2022-08-05 14:42:37,recheck,NA,2022-08-05 14:19:00
VMDML,0.1.0,2022-08-05 14:42:37,newbies,NA,2022-07-22 06:56:00
ymlthis,0.1.7,2022-08-05 14:42:37,inspect,NA,2022-08-05 14:15:00
ympes,0.1.1,2022-08-05 14:42:37,newbies,NA,2022-07-21 23:29:00
