package,version,snapshot_time,folder,subfolder,submission_time
APackOfTheClones,0.1.2,2023-05-07 04:38:05,newbies,NA,2023-05-07 03:25:00
ComRiskModel,0.1.0,2023-05-07 04:38:05,inspect,NA,2023-05-06 18:48:00
DataSetsUni,0.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 20:09:00
DescTools,0.99.49,2023-05-07 04:38:05,human,UL,2023-05-02 22:46:00
DescribeDF,0.2.1,2023-05-07 04:38:05,waiting,NA,2023-04-30 03:55:00
EpiNow2,1.3.3,2023-05-07 04:38:05,human,UL,2022-11-01
Hmisc,5.1-0,2023-05-07 04:38:05,waiting,NA,2023-05-04 14:12:00
MARSGWR,0.1.0,2023-05-07 04:38:05,newbies,NA,2023-05-06 09:26:00
OHCSpackage,0.1.2,2023-05-07 04:38:05,newbies,NA,2023-05-05 23:48:00
PStrata,0.0.1,2023-05-07 04:38:05,newbies,NA,2023-05-06 06:13:00
RGCCA,3.0.1,2023-05-07 04:38:05,waiting,NA,2023-04-28 13:04:00
SpatialDDLS,0.1.0,2023-05-07 04:38:05,newbies,NA,2023-05-05 14:14:00
StockDistFit,0.0.0.9000,2023-05-07 04:38:05,inspect,NA,2023-05-06 21:25:00
WaverideR,0.3.0,2023-05-07 04:38:05,newbies,NA,2023-05-05 19:38:00
WhatsR,1.0,2023-05-07 04:38:05,waiting,NA,2023-04-28 18:53:00
anabel,3.0.0,2023-05-07 04:38:05,newbies,NA,2023-05-06 00:16:00
animint2,2023.3.10,2023-05-07 04:38:05,human,UL,2023-03-12 03:04:00
boostingDEA,0.1.0,2023-05-07 04:38:05,newbies,NA,2023-05-05 12:59:00
cargo,0.3.12,2023-05-07 04:38:05,human,UL,2022-09-28
climate,1.1.0,2023-05-07 04:38:05,human,UL,2022-10-12
clpAPI,1.3.2,2023-05-07 04:38:05,human,UL,2022-10-21
coala,0.7.1,2023-05-07 04:38:05,human,UL,2022-12-30 16:35:00
covid19br,0.1.5,2023-05-07 04:38:05,newbies,NA,2023-05-06 13:26:00
cplexAPI,1.5.1,2023-05-07 04:38:05,human,UL,2022-10-21
dTBM,3.0,2023-05-07 04:38:05,newbies,NA,2023-05-05 11:28:00
ergMargins,0.1.3.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 17:40:00
et.nwfva,0.1.1,2023-05-07 04:38:05,human,UL,2022-11-22 10:51:00
excel.link,0.9.11,2023-05-07 04:38:05,newbies,NA,2023-05-06 18:11:00
factset.protobuf.stachextensions,1.0.2,2023-05-07 04:38:05,human,UL,2022-11-18 13:46:00
fetch,0.1.1,2023-05-07 04:38:05,newbies,NA,2023-05-06 16:15:00
fritools,4.0.0,2023-05-07 04:38:05,human,UL,2022-10-12
fude,0.1.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 14:29:00
gdalraster,1.0.0,2023-05-07 04:38:05,human,VW,2023-05-05 01:19:00
ggrounded,0.0.2,2023-05-07 04:38:05,newbies,NA,2023-05-06 01:40:00
httpuv,1.6.10,2023-05-07 04:38:05,waiting,NA,2023-05-02 20:03:00
httr,1.4.6,2023-05-07 04:38:05,pending,NA,2023-05-04 21:25:00
islasso,1.5.0,2023-05-07 04:38:05,newbies,NA,2023-05-05 23:46:00
jmBIG,0.1.1,2023-05-07 04:38:05,waiting,NA,2023-04-29 23:39:00
markovchain,0.9.3,2023-05-07 04:38:05,inspect,NA,2023-05-06 14:57:00
micEconDistRay,0.1-0,2023-05-07 04:38:05,newbies,NA,2023-05-05 22:30:00
modACDC,1.0.0,2023-05-07 04:38:05,newbies,NA,2023-05-04 23:34:00
moder,0.2.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 19:00:00
myClim,1.0.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 13:59:00
nmrrr,1.0.0,2023-05-07 04:38:05,newbies,NA,2023-05-06 20:44:00
npcurePK,1.0-2,2023-05-07 04:38:05,newbies,NA,2023-05-05 22:18:00
overlap,0.3.5,2023-05-07 04:38:05,waiting,NA,2023-05-01 23:10:00
parfm,2.7.7,2023-05-07 04:38:05,human,UL,2022-11-25 14:44:00
robStepSplitReg,1.0.0,2023-05-07 04:38:05,inspect,NA,2023-05-06 07:00:00
rsyslog,1.0.3,2023-05-07 04:38:05,newbies,NA,2023-05-06 16:47:00
sccore,1.0.3,2023-05-07 04:38:05,human,UL,2023-03-12 23:47:00
semlbci,0.10.3,2023-05-07 04:38:05,newbies,NA,2023-05-05 14:17:00
simplace,5.0.10,2023-05-07 04:38:05,newbies,NA,2023-05-05 16:00:00
soilfoodwebs,1.0.1,2023-05-07 04:38:05,newbies,NA,2023-05-05 17:10:00
swephR,0.3.1,2023-05-07 04:38:05,waiting,NA,2023-04-26 09:20:00
tsbox,0.4.1,2023-05-07 04:38:05,waiting,NA,2023-05-06 20:28:00
tutorial.helpers,0.2.2,2023-05-07 04:38:05,newbies,NA,2023-05-06 04:11:00
vivid,0.2.6,2023-05-07 04:38:05,human,UL,2023-04-03 19:00:00
vscc,0.5,2023-05-07 04:38:05,waiting,NA,2023-05-05 22:17:00
