package,version,snapshot_time,folder,subfolder,submission_time
EnvStats,2.8.0,2023-06-16 09:16:10,waiting,NA,2023-06-14 07:18:00
EpiNow2,1.3.3,2023-06-16 09:16:10,human,UL,2022-11-01
GPoM,1.4,2023-06-16 09:16:10,newbies,NA,2023-06-15 19:32:00
QUALYPSO,2.1,2023-06-16 09:16:10,recheck,NA,2023-06-16 09:03:00
animint2,2023.3.10,2023-06-16 09:16:10,human,UL,2023-03-12 03:04:00
basemodels,1.0.0,2023-06-16 09:16:10,newbies,NA,2023-06-15 20:47:00
cargo,0.3.12,2023-06-16 09:16:10,human,UL,2022-09-28
cleanr,1.4.0,2023-06-16 09:16:10,newbies,NA,2023-06-15 23:33:00
climate,1.1.0,2023-06-16 09:16:10,human,UL,2022-10-12
clpAPI,1.3.2,2023-06-16 09:16:10,human,UL,2022-10-21
coala,0.7.1,2023-06-16 09:16:10,human,UL,2022-12-30 16:35:00
cplexAPI,1.5.1,2023-06-16 09:16:10,human,UL,2022-10-21
dodgr,0.2.21,2023-06-16 09:16:10,human,UL,2023-06-01 16:00:00
epmrob,0.1,2023-06-16 09:16:10,newbies,NA,2023-06-15 19:15:00
et.nwfva,0.1.1,2023-06-16 09:16:10,human,UL,2022-11-22
fMRItools,0.3.0,2023-06-16 09:16:10,waiting,NA,2023-06-02 19:51:00
factset.protobuf.stachextensions,1.0.2,2023-06-16 09:16:10,human,UL,2022-11-18
fritools,4.0.0,2023-06-16 09:16:10,human,UL,2022-10-12
gdalraster,1.0.0,2023-06-16 09:16:10,human,UL,2023-05-05 01:19:00
igraph,1.5.0,2023-06-16 09:16:10,waiting,NA,2023-06-15 21:08:00
locateip,0.1.3,2023-06-16 09:16:10,waiting,NA,2023-06-07 17:29:00
madshapR,1.0.0,2023-06-16 09:16:10,newbies,NA,2023-06-15 21:10:00
mlmpower,1.0.2,2023-06-16 09:16:10,waiting,NA,2023-06-16 04:46:00
multilevelcoda,1.1.0,2023-06-16 09:16:10,newbies,NA,2023-06-16 03:42:00
parfm,2.7.7,2023-06-16 09:16:10,human,UL,2022-11-25
pracpac,0.2.0,2023-06-16 09:16:10,waiting,NA,2023-06-10 21:15:00
rapbase,1.24.2,2023-06-16 09:16:10,waiting,NA,2023-06-12 10:18:00
rdracor,0.7.5,2023-06-16 09:16:10,waiting,NA,2023-06-12 15:15:00
robustX,1.2-7,2023-06-16 09:16:10,recheck,NA,2023-06-16 09:03:00
robustbase,0.99-0,2023-06-16 09:16:10,waiting,NA,2023-06-12 23:37:00
saeHB.ME,1.0.1,2023-06-16 09:16:10,waiting,NA,2023-06-09 09:00:00
sccore,1.0.3,2023-06-16 09:16:10,human,UL,2023-03-12 23:47:00
staRdom,1.1.28,2023-06-16 09:16:10,inspect,NA,2023-06-15 10:17:00
tidyEdSurvey,0.1.1,2023-06-16 09:16:10,newbies,NA,2023-06-15 22:24:00
twingp,1.0.1,2023-06-16 09:16:10,inspect,NA,2023-06-12 21:08:00
vivid,0.2.6,2023-06-16 09:16:10,human,UL,2023-04-03 19:00:00
wcep,1.0.1,2023-06-16 09:16:10,newbies,NA,2023-06-15 21:37:00
xtune,2.0.0,2023-06-16 09:16:10,newbies,NA,2023-06-16 02:14:00
