package,version,snapshot_time,folder,subfolder,submission_time
ARMALSTM,0.1.0,2024-02-28 16:10:42,newbies,NA,2024-02-27 18:38:00
BalancedSampling,2.0.6,2024-02-28 16:10:42,waiting,NA,2024-02-26 08:39:00
BeeBDC,1.0.0,2024-02-28 16:10:42,human,UL,2023-09-13 08:55:00
COAP,1.1,2024-02-28 16:10:42,newbies,NA,2024-02-28 07:17:00
CureAuxSP,0.0.1,2024-02-28 16:10:42,newbies,NA,2024-02-27 22:18:00
DFA,1.0.0,2024-02-28 16:10:42,human,UL,2024-02-17 14:16:00
DIDmultiplegtDYN,1.0.3,2024-02-28 16:10:42,human,UL,2024-02-22 10:50:00
EMgaussian,0.2.1,2024-02-28 16:10:42,pretest,NA,2024-02-28 15:37:00
EpiNow2,1.3.3,2024-02-28 16:10:42,human,UL,2022-11-01
GeneNMF,0.4.0,2024-02-28 16:10:42,newbies,NA,2024-02-28 09:37:00
GeoLight,2.1.0,2024-02-28 16:10:42,newbies,NA,2024-02-27 16:12:00
Lifertable,0.0.1,2024-02-28 16:10:42,newbies,NA,2024-02-28 03:23:00
MPCR,1.1,2024-02-28 16:10:42,pending,NA,2024-02-22 11:07:00
OmicsQC,1.1.0,2024-02-28 16:10:42,newbies,NA,2024-02-28 04:17:00
OptGS,1.2,2024-02-28 16:10:42,newbies,NA,2024-02-28 15:02:00
PMEvapotranspiration,0.1.0,2024-02-28 16:10:42,newbies,NA,2024-02-28 06:10:00
RcppEigen,0.3.4.0.0,2024-02-28 16:10:42,recheck,NA,2024-02-28 14:18:00
RcppPlanc,1.0.0,2024-02-28 16:10:42,human,UL,2024-02-23 13:55:00
Rfast,2.0.8,2024-02-28 16:10:42,human,UL,2023-06-25
Rquake,2.4-8,2024-02-28 16:10:42,newbies,NA,2024-02-27 21:45:00
SINRELEF.LD,1.0.3,2024-02-28 16:10:42,newbies,NA,2024-02-28 14:50:00
SemiPar.depCens,0.1.1,2024-02-28 16:10:42,newbies,NA,2024-02-27 22:27:00
SlicedLHD,1.0,2024-02-28 16:10:42,newbies,NA,2024-02-28 13:18:00
SubgrpID,0.11,2024-02-28 16:10:42,human,UL,2024-01-17 22:51:00
TropFishR,1.6.4,2024-02-28 16:10:42,inspect,NA,2024-02-24 00:22:00
adbcpostgresql,0.8.0,2024-02-28 16:10:42,human,UL,2023-11-10 03:06:00
alarmdata,0.2.1,2024-02-28 16:10:42,newbies,NA,2024-02-27 20:24:00
animint2,2023.3.10,2024-02-28 16:10:42,human,UL,2023-03-12
blockcluster,4.5.5,2024-02-28 16:10:42,human,UL,2024-02-23 13:08:00
cargo,0.3.12,2024-02-28 16:10:42,human,UL,2022-09-28
cgalMeshes,2.2.0,2024-02-28 16:10:42,human,UL,2023-06-24
chouca,0.0.999,2024-02-28 16:10:42,pretest,NA,2024-02-28 15:11:00
climate,1.1.0,2024-02-28 16:10:42,human,UL,2022-10-12
clpAPI,1.3.2,2024-02-28 16:10:42,human,UL,2022-10-21
coala,0.7.1,2024-02-28 16:10:42,human,UL,2022-12-30
connections,0.1.1,2024-02-28 16:10:42,human,UL,2023-12-15 23:35:00
cplexAPI,1.5.1,2024-02-28 16:10:42,human,UL,2022-10-21
curl,5.2.1,2024-02-28 16:10:42,waiting,NA,2024-02-26 22:25:00
