package,version,snapshot_time,folder,subfolder,submission_time
BeeBDC,1.0.0,2023-09-14 08:25:17,human,UL,2023-09-13 09:55:00
BsMD,2023.920,2023-09-14 08:25:17,newbies,NA,2023-09-14 08:07:00
DebiasInfer,0.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 22:50:00
EMDANNhybrid,0.2.0,2023-09-14 08:25:17,waiting,NA,2023-09-09 19:54:00
EpiNow2,1.3.3,2023-09-14 08:25:17,human,UL,2022-11-01
FastStepGraph,0.1.0,2023-09-14 08:25:17,newbies,NA,2023-09-14 04:41:00
FrF2,2.3-3,2023-09-14 08:25:17,inspect,NA,2023-09-12 00:48:00
MBMethPred,0.1.4.2,2023-09-14 08:25:17,publish,NA,2023-09-08 13:26:00
Matching,4.10-14,2023-09-14 08:25:17,waiting,NA,2023-09-14 05:52:00
NMsim,0.0.2,2023-09-14 08:25:17,newbies,NA,2023-09-13 22:31:00
PWEXP,0.4.1,2023-09-14 08:25:17,inspect,NA,2023-09-14 07:32:00
RFCCA,1.0.11,2023-09-14 08:25:17,pending,NA,2023-09-13 17:44:00
Rfast,2.0.8,2023-09-14 08:25:17,human,UL,2023-06-25 17:58:00
SQMtools,1.6.3,2023-09-14 08:25:17,inspect,NA,2023-09-13 16:03:00
adbcpostgresql,0.6.0,2023-09-14 08:25:17,human,UL,2023-08-31 17:54:00
animint2,2023.3.10,2023-09-14 08:25:17,human,UL,2023-03-12
arrow,13.0.0.1,2023-09-14 08:25:17,waiting,NA,2023-09-12 20:48:00
baldur,0.0.3,2023-09-14 08:25:17,inspect,NA,2023-09-12 18:27:00
cargo,0.3.12,2023-09-14 08:25:17,human,UL,2022-09-28
cgalMeshes,2.2.0,2023-09-14 08:25:17,human,UL,2023-06-24 21:23:00
climate,1.1.0,2023-09-14 08:25:17,human,UL,2022-10-12
clpAPI,1.3.2,2023-09-14 08:25:17,human,UL,2022-10-21
clustlearn,1.0.0,2023-09-14 08:25:17,newbies,NA,2023-09-13 18:06:00
coala,0.7.1,2023-09-14 08:25:17,human,UL,2022-12-30
cplexAPI,1.5.1,2023-09-14 08:25:17,human,UL,2022-10-21
ctsem,3.9.0,2023-09-14 08:25:17,pending,NA,2023-09-13 20:50:00
dabestr,2023.9.12,2023-09-14 08:25:17,waiting,NA,2023-09-12 18:30:00
dartR.sim,0.68,2023-09-14 08:25:17,newbies,NA,2023-09-14 03:37:00
datasetjson,0.0.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 16:55:00
ddtlcm,0.1.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 18:41:00
dodgr,0.2.21,2023-09-14 08:25:17,human,UL,2023-06-01 16:00:00
eDITH,0.1.0,2023-09-14 08:25:17,newbies,NA,2023-09-13 13:20:00
et.nwfva,0.1.1,2023-09-14 08:25:17,human,UL,2022-11-22
factset.protobuf.stachextensions,1.0.2,2023-09-14 08:25:17,human,UL,2022-11-18
fastcpd,0.6.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 19:16:00
fritools,4.0.0,2023-09-14 08:25:17,human,UL,2022-10-12
gdalraster,1.0.0,2023-09-14 08:25:17,human,UL,2023-05-05 01:19:00
gifski,1.12.0-2,2023-09-14 08:25:17,human,UL,2023-08-09 12:13:00
gllvm,1.4.3,2023-09-14 08:25:17,inspect,NA,2023-09-11 13:28:00
hdf5r.Extra,0.0.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 16:05:00
hydflood,0.5.6,2023-09-14 08:25:17,inspect,NA,2023-09-11 17:56:00
kernelshap,0.3.8,2023-09-14 08:25:17,inspect,NA,2023-09-13 13:37:00
mMARCH.AC,2.9.2.0,2023-09-14 08:25:17,human,UL,2023-07-07 16:37:00
misha,4.2.6,2023-09-14 08:25:17,inspect,NA,2023-09-13 21:04:00
neuralGAM,1.0.1,2023-09-14 08:25:17,pending,NA,2023-09-13 18:15:00
nflplotR,1.2.0,2023-09-14 08:25:17,waiting,NA,2023-09-13 22:38:00
ocf,1.0.0,2023-09-14 08:25:17,newbies,NA,2023-09-13 20:43:00
ocf,1.0.0,2023-09-14 08:25:17,waiting,NA,2023-09-13 09:01:00
ordgam,0.9.1,2023-09-14 08:25:17,newbies,NA,2023-09-13 13:37:00
parfm,2.7.7,2023-09-14 08:25:17,human,UL,2022-11-25
paws,0.4.0,2023-09-14 08:25:17,waiting,NA,2023-09-12 12:49:00
pesel,0.7.5,2023-09-14 08:25:17,waiting,NA,2023-08-14 11:09:00
pqrBayes,1.0.2,2023-09-14 08:25:17,newbies,NA,2023-09-14 00:34:00
renv,1.0.3,2023-09-14 08:25:17,waiting,NA,2023-09-14 02:55:00
rtrek,0.4.0,2023-09-14 08:25:17,inspect,NA,2023-09-13 21:01:00
sccore,1.0.3,2023-09-14 08:25:17,human,UL,2023-03-12
seasonalityPlot,1.0.1,2023-09-14 08:25:17,inspect,NA,2023-09-14 08:03:00
tectonicr,0.2.93,2023-09-14 08:25:17,waiting,NA,2023-09-12 15:33:00
timetk,2.8.4,2023-09-14 08:25:17,inspect,NA,2023-09-12 15:24:00
vivid,0.2.6,2023-09-14 08:25:17,human,UL,2023-04-03 19:00:00
wallace,2.0.6,2023-09-14 08:25:17,inspect,NA,2023-09-05 21:56:00
wxgenR,1.3.4,2023-09-14 08:25:17,newbies,NA,2023-09-13 22:04:00
xQTLbiolinks,1.6.2,2023-09-14 08:25:17,inspect,NA,2023-09-11 12:02:00
zen4R,0.9,2023-09-14 08:25:17,waiting,NA,2023-09-04 21:14:00
